,id,date,n_week,week_year,month_year,prod_0,prod_1,prod_2,prod_3,prod_4,prod_5,prod_6,prod_7,prod_8,prod_9,prod_10,prod_11,prod_12,prod_13,prod_14,prod_15
20,la8enspm99gpw7qzv2n,2020-01-08 19:47:27.374995947,1,01-2020,01-2020,15.337881328899206,28.701721181547324,0.0,0.0,9.186420679951702,0.0,7.807127454658458,0.0,0.0,396.8907442675602,0.0,316.05766017521364,0,0,0,0.0
21,la8enspmglxcvyy1cnd,2020-01-09 08:25:08.942347765,1,01-2020,01-2020,0.0,0.0,0.0,0.0,45.834107804125225,0.0,11.502953044471841,29.945170614609673,0.9350763446060117,0.0,196.96955939038043,0.0,0,0,0,0.0
22,la8enspmtw01zeq73fl,2020-01-08 21:55:42.207926512,1,01-2020,01-2020,12.41919661009806,0.0,0.0,43.0916442232948,0.0,27.02504407986891,0.0,0.0,-246.49765843720832,0.0,0.0,0.0,0,0,0,0.0
23,la8enspmbxd5iudvpss,2020-01-09 03:38:07.862421036,1,01-2020,01-2020,0.0,39.77920546398002,0.0,43.73939073996247,0.0,39.10235997325373,0.0,18.94073287067505,33.66872000184624,0.0,215.29840128434944,176.4443785133381,0,0,0,0.0
24,la8enspmkkx35xe6ims,2020-01-09 00:08:30.494122982,1,01-2020,01-2020,0.0,14.722512693842294,16.79390809219885,42.86185031576116,30.0049092419017,27.609528947694994,37.52942177125011,49.83803777204206,8.752349901191769,90.80855430716144,212.25094766401241,-283.0950236638349,0,0,0,0.0
25,la8enspmjyd9ci533nm,2020-01-09 10:15:44.092100859,1,01-2020,01-2020,0.0,0.0,3.623359719559116,41.48308975317896,0.0,19.989404942756618,0.0,44.93555527536019,17.582868946230757,-186.04920779762156,0.0,443.523414228052,0,0,0,0.0
0,la8enspuaec7t90kh5t,2020-01-16 00:09:38.665527821,2,02-2020,01-2020,34.218392033378485,0.0,0.0,0.0,0.0,0.0,23.036568510030097,0.0,561.3935609099736,0.0,0.0,477.1157354250582,0,0,0,0.0
1,la8enspu5losop67n2,2020-01-15 23:53:45.015836954,2,02-2020,01-2020,43.998679722024434,0.0,0.0,21.33712585198495,12.572994780012293,0.0,0.0,31.192494193997433,77.21485683770884,4.369297793463634,683.457636376798,0.0,0,0,0,0.0
2,la8enspu5tynga5jrc5,2020-01-15 21:51:52.560646057,2,02-2020,01-2020,0.0,0.0,29.197985090951285,49.457395327622436,0.0,10.63206739119834,0.0,0.0,551.8794707789524,211.29277636239928,321.0932950971843,493.6572580709325,0,0,0,0.0
3,la8enspuwpg61q23ixk,2020-01-16 07:38:38.444767714,2,02-2020,01-2020,2.037052700055242,0.0,43.032391039931895,0.0,0.0,6.562107741269263,0.0,22.785204441688023,174.77238403200815,9.78584631668491,597.3143886156403,0.0,0,0,0,0.0
4,la8enspuebagcgwit5,2020-01-16 06:25:19.560089350,2,02-2020,01-2020,42.507666550973575,29.482269788349104,42.38946562267964,0.0,44.413477840676194,0.0,0.0,0.0,7.19699695105761,184.77506224427177,0.0,0.0,0,0,0,0.0
5,la8enspupd65dnnlofn,2020-01-15 19:58:15.809524775,2,02-2020,01-2020,0.0,0.0,40.63336955432416,0.0,0.0,0.0,0.0,42.85376901614277,28.54905359099671,0.0,0.0,0.0,0,0,0,0.0
6,la8enspu5rwvfhrm2s8,2020-01-16 08:03:43.837369204,2,02-2020,01-2020,32.561004345011504,13.033120672859265,0.0,41.949124749517544,0.0,39.59106231067948,3.291773711277046,0.0,332.3378183413525,24.895763393678227,219.49901813676706,0.0,0,0,0,0.0
7,la8enspub66bh3lec44,2020-01-16 10:58:39.418831825,2,02-2020,01-2020,12.327138405895354,0.0,42.133331537345384,25.186211554669214,0.0,0.0,0.0,0.0,0.0,0.0,682.9256805278258,0.0,0,0,0,0.0
8,la8enspumeis21gf75,2020-01-15 23:37:57.620676517,2,02-2020,01-2020,0.0,30.63867746866785,40.714093324040256,0.0,23.120157492985882,0.0,12.13407483698905,19.275761751695054,49.7997385672961,-0.2367403120513849,0.0,0.0,0,0,0,0.0
9,la8enspu98v6wycmglm,2020-01-16 02:43:16.070466757,2,02-2020,01-2020,34.06293265308313,47.63365653351266,0.0,39.17663708626041,3.453182871878202,48.53519526265651,0.0,6.532458579785361,33.17758888395377,374.8510815638983,756.0815984544589,0.0,0,0,0,0.0
10,la8enspu3n8ulbnzc66,2020-01-16 06:26:22.494606018,2,02-2020,01-2020,0.0,0.0,17.506478128384252,19.600202037465774,19.66738991545419,42.768220694026525,0.0,37.36958716514658,33.83679593367721,586.0492544234955,48.04728815300881,0.0,0,0,0,0.0
11,la8enspuszsa3jbd8n,2020-01-16 04:25:09.516817808,2,02-2020,01-2020,0.0,28.783613790129415,0.0,0.0,0.0,0.0,0.0,2.804523960980465,45.20182326543761,70.23931888613245,0.0,358.2771752904365,0,0,0,0.0
12,la8enspui5m1qjqofka,2020-01-16 05:17:23.578458548,2,02-2020,01-2020,37.65101461835856,1.147310263486645,0.0,5.797943478363243,0.0,0.42915920790764783,47.14490513241658,29.902798508707207,325.4334435990371,0.0,0.0,790.9668217671099,0,0,0,0.0
13,la8enspuvzdi5gvh07e,2020-01-15 23:21:24.462258101,2,02-2020,01-2020,29.053436881588457,40.47467120495726,42.670168394598896,0.0,38.21556570476097,0.0,0.0,15.329782996119201,0.0,32.802166627895446,529.146389745786,0.0,0,0,0,0.0
14,la8enspuswa0cryfcw,2020-01-16 07:17:46.318399191,2,02-2020,01-2020,11.978007754739462,0.0,12.054401178150965,29.061869848180933,13.461557097891152,32.09949112603914,14.891378672369882,0.0,231.95324212330598,17.76944395837573,0.0,0.0,0,0,0,0.0
15,la8enspuu9btqmgh5ph,2020-01-15 21:15:21.358801365,2,02-2020,01-2020,6.393285679337469,8.886033858488862,0.0,0.0,39.122755278605595,23.480734875461174,6.703031266909132,0.0,101.22275625216355,0.0,0.0,0.0,0,0,0,0.0
16,la8enspuri1u7pbwnir,2020-01-16 04:22:19.753237724,2,02-2020,01-2020,0.0,0.0,0.0,0.0,0.0,6.59960911850156,0.0,0.0,0.0,485.0094997524525,0.0,0.0,0,0,0,0.0
0,la8ensq0me1huiptym,2020-01-23 03:00:47.612443447,3,03-2020,01-2020,0.0,25.659007199018113,3.0427987032850656,0.0,20.72001399439005,0.0,33.2873305995657,0.0,939.4840309930146,0.0,334.9422628325423,702.9185788297498,0,0,0,0.0
1,la8ensq0ldj3yyu7ai,2020-01-23 09:27:58.866344452,3,03-2020,01-2020,11.6379555410835,0.0,44.871945038305526,0.0,45.63560155028142,0.0,0.0,23.14799352134459,0.0,0.0,0.0,369.740549148201,0,0,0,0.0
2,la8ensq042vy8xkdamw,2020-01-23 02:13:14.453898191,3,03-2020,01-2020,37.77301281619469,0.0,32.58897882187844,0.0,0.0,42.77685320689075,22.46044094140338,20.15786543304856,494.1462417820983,550.4646314670429,444.98037313448884,0.0,0,0,0,0.0
3,la8ensq0mn0of3bzbs,2020-01-22 23:03:59.733147621,3,03-2020,01-2020,0.0,0.0,46.54352882545093,0.0,0.0,0.0,0.0,0.0,3.8227554793030416,33.731995888459835,0.0,606.6964066993213,0,0,0,0.0
4,la8ensq070spwilm4lq,2020-01-22 19:34:13.955778360,3,03-2020,01-2020,0.0,34.46769744946751,10.610477766337045,0.0,8.767978646355367,12.532359681105376,0.0,37.758567855901845,698.122609669407,0.0,485.7951591940315,454.18403064481294,0,0,0,0.0
5,la8ensq0dsdv5fsrrov,2020-01-23 08:06:27.105053186,3,03-2020,01-2020,11.865173470432433,0.0,0.0,15.066378425651694,3.5305452810107774,1.8900649359661514,25.940000789504737,0.0,0.0,46.96672821303516,0.0,776.4986157966355,0,0,0,0.0
6,la8ensq07txrhf9rnjc,2020-01-23 05:52:27.657301903,3,03-2020,01-2020,0.0,0.0,37.1382003874397,21.825216742624022,30.530003179174038,0.0,28.667714572394733,31.28641943593434,44.948984396304134,0.0,0.0,1014.0398368569981,0,0,0,0.0
7,la8ensq0h8u5t3apmgo,2020-01-23 02:43:51.919424057,3,03-2020,01-2020,0.0,0.0,32.676472549514216,25.271058235634314,25.025351051180056,0.0,0.0,0.0,845.2201015548145,0.9904064286688774,0.0,787.0419496742593,0,0,0,0.0
8,la8ensq0vmmix6v6aik,2020-01-22 19:27:39.962602854,3,03-2020,01-2020,35.38697745584008,0.0,0.0,0.0,1.9639902943101362,16.168208622546977,40.43613032391282,21.42590161306497,0.0,23.227743526853196,839.203639514074,0.0,0,0,0,0.0
9,la8ensq0hpwfkw1mky,2020-01-23 03:37:08.522414684,3,03-2020,01-2020,18.584713804524377,0.0,0.0,0.0,0.0,20.792387769193997,41.917567554055566,0.0,642.7858529384862,969.2573440029472,0.0,820.7515059540358,0,0,0,0.0
10,la8ensq0ll4qnxrd4z9,2020-01-22 20:42:54.162713289,3,03-2020,01-2020,0.0,19.64580805663586,21.513080973194874,35.635171121086486,0.0,0.0,24.57550749925893,49.538693096049755,0.0,823.7095449982289,741.4118550249362,0.0,0,0,0,0.0
11,la8ensq0pfgpfi93w4,2020-01-23 07:52:03.234368563,3,03-2020,01-2020,23.640952176571407,12.335362096629654,22.584045819419394,14.414054716638313,37.59798895012631,1.9427820301620824,0.0,0.0,29.632253592717404,34.13442528902919,955.4781874317993,694.5733187276817,0,0,0,0.0
12,la8ensq0hqnrlf4k915,2020-01-23 01:24:35.604814529,3,03-2020,01-2020,0.0,0.0,25.375920903113645,0.0,0.0,0.0,0.0,0.0,425.26183687430307,0.0,1083.4193110315753,0.0,0,0,0,0.0
13,la8ensq0poawvhjx8p,2020-01-23 10:38:19.016599894,3,03-2020,01-2020,46.94078171459294,3.893778921558899,48.95712601757921,0.0,18.014704222312105,0.03147807908855382,0.0,0.0,0.0,0.0,816.508062944651,373.9686052594642,0,0,0,0.0
14,la8ensq0nt16vqcx7p,2020-01-23 06:22:41.783236504,3,03-2020,01-2020,0.0,0.0,1.0922839766656423,0.0,0.0,22.455040602514188,0.0,40.176328952891005,0.0,446.2665946539521,0.0,788.7018382431883,0,0,0,0.0
15,la8ensq02hhrjtmvotl,2020-01-22 20:58:20.103639126,3,03-2020,01-2020,0.0,0.0,26.69282189683585,14.753459207881225,45.96868731109923,11.084441288320834,34.196058014198414,0.0,32.14779047448595,40.63773345933343,0.0,658.0916813532006,0,0,0,0.0
16,la8ensq07vfbn2tt7au,2020-01-23 04:09:56.337711811,3,03-2020,01-2020,22.746090607446533,0.0,0.0,1.5240187583114073,0.0,0.0,0.0,0.0,13.683973260433335,43.43907048518023,0.0,1068.7976224727304,0,0,0,0.0
17,la8ensq09va4ks0yel,2020-01-23 09:11:13.434256792,3,03-2020,01-2020,0.0,19.151090269435866,29.97225288673029,0.0,0.0,0.0,0.0,0.0,1067.30439478456,1010.6564369525884,663.8453078436846,493.6116164200416,0,0,0,0.0
18,la8ensq0dsh2wiu9qah,2020-01-23 05:29:38.245986700,3,03-2020,01-2020,0.0,26.34772781211202,33.461918329957996,41.62811823359696,0.0,0.0,31.345624954629514,13.039122352292553,12.410337313475871,766.2512514281821,0.0,301.13204946569465,0,0,0,0.0
19,la8ensq0913700t88r,2020-01-23 02:54:50.300838947,3,03-2020,01-2020,0.0,23.300520290274427,32.13044355129283,0.0,0.0,0.0,29.504837280756057,0.0,0.0,562.0238675602847,0.0,0.0,0,0,0,0.0
20,la8ensq0immab4j5wle,2020-01-23 00:04:18.306119442,3,03-2020,01-2020,0.0,48.571731229096635,0.0,0.0,0.0,21.875238009119514,6.1577993813175524,0.0,0.0,37.97669079712429,0.0,0.0,0,0,0,0.0
21,la8ensq04b70my0x66i,2020-01-22 23:35:50.357896090,3,03-2020,01-2020,40.30804463143309,40.1420972714755,40.90140589366706,32.91895391609758,0.0,32.20194043153835,0.0,47.337443467318074,41.767223679073304,546.4514322741727,0.0,323.8338761010876,0,0,0,0.0
22,la8ensq0p6w7inqomm,2020-01-22 21:59:28.464974642,3,03-2020,01-2020,15.653836767302764,0.0,0.0,24.861071399704304,31.854216421400594,34.792979689421564,34.613843449796555,17.836925968081896,36.790787151372406,910.2706418454903,0.0,0.0,0,0,0,0.0
0,la8ensq69xux31g0yph,2020-01-30 11:09:23.125185490,4,04-2020,01-2020,0.0,7.678094655604795,0.0,49.74091114132124,13.063573527430517,32.81549092473374,1.700114136444797,2.1156507094982846,638.4485870016196,0.0,662.6393327758034,0.0,0,0,0,0.0
1,la8ensq6yipb6rx7q18,2020-01-30 03:49:15.139900446,4,04-2020,01-2020,48.56470936064251,0.0,22.13461707077823,22.473558433903275,0.0,0.0,34.07666291434951,0.0,28.62725409110135,457.9177763704499,0.0,0.0,0,0,0,0.0
2,la8ensq6pq8bg8uw81,2020-01-30 09:30:02.295109749,4,04-2020,01-2020,0.0,0.0,0.0,0.0,0.0,0.0,20.991347091656053,0.0,81.95460410968005,470.1120024934128,0.0,543.7625274777027,0,0,0,0.0
3,la8ensq6axy9ojdlko,2020-01-30 05:53:22.455128670,4,04-2020,01-2020,0.0,0.0,0.0,0.0,36.25193279474721,0.0,0.0,0.0,49.720796298938865,-3.5220306384054503,482.2638946591294,0.0,0,0,0,0.0
4,la8ensq6qm7edhjwxbr,2020-01-30 09:57:34.192274094,4,04-2020,01-2020,0.0,0.0,0.0,5.652116329644185,20.421004653983623,0.0,0.0,40.419513814168205,729.982729298692,453.75785400756195,0.0,238.16523801165272,0,0,0,0.0
5,la8ensq6o1yrz4sq7rh,2020-01-30 02:16:14.920698404,4,04-2020,01-2020,13.64303356736798,0.0,0.0,0.0,36.46159962797649,0.0,0.0,0.0,652.2286337286922,324.346120570294,431.05977630039234,595.9243624156202,0,0,0,0.0
6,la8ensq6o18ogk6w1q,2020-01-30 00:44:48.874434471,4,04-2020,01-2020,20.950931685465036,4.467405387925183,40.481285015298916,0.0,29.841998017514427,0.0,24.859945906479375,6.522668098855611,725.1378866462094,0.0,0.0,0.0,0,0,0,0.0
7,la8ensq6wyn7sji2jpj,2020-01-30 07:26:40.148420095,4,04-2020,01-2020,40.939779549987456,0.0,0.0,0.0,0.0,0.0,41.69360015611478,37.011726078793615,152.48275128976002,0.0,28.004312979782345,0.0,0,0,0,0.0
8,la8ensq6eo9ggc3xrmo,2020-01-30 03:09:07.379020691,4,04-2020,01-2020,14.131379441297188,22.782166624966806,22.389193012757502,32.278709227929724,0.0,40.07471418170313,42.40474198337528,0.0,718.0816686363597,46.81264852405819,0.0,0.0,0,0,0,0.0
9,la8ensq6az8vr3lr55a,2020-01-30 07:38:16.785001755,4,04-2020,01-2020,45.9062309115823,0.0,39.56863576283827,0.0,42.007538248605115,0.0,39.508879835035984,32.576617286596665,756.534129060852,695.8504321318793,667.4590603865446,58.692089528619256,0,0,0,0.0
10,la8ensq6vfouff8ow7q,2020-01-30 03:35:17.965575933,4,04-2020,01-2020,0.0,0.0,11.22858243829855,0.0,23.960409511394822,0.0,13.093393377319874,17.871362344919138,23.65604839066031,444.94338837084496,0.0,90.20987823113771,0,0,0,0.0
11,la8ensq6h67xlasbzzc,2020-01-29 23:13:09.963314056,4,04-2020,01-2020,19.880515979366475,0.0,0.0,0.0,0.0,28.92371564464059,0.0,0.0,768.8893091303149,0.0,100.80649549890036,0.0,0,0,0,0.0
12,la8ensq6mw1fhgcko8a,2020-01-30 07:35:33.180926323,4,04-2020,01-2020,5.602025561857804,16.81348286101282,12.219709371620679,0.0,0.0,16.984968644030406,6.447644374971729,0.0,127.9830638348987,292.0069765127084,630.4874156592356,0.0,0,0,0,0.0
13,la8ensq6ikp7jfhahhs,2020-01-30 11:27:49.607122898,4,04-2020,01-2020,0.0,26.728357569209493,23.05939705664275,0.0,0.0,30.86688579857395,0.0,5.851797504330614,598.9623413209601,0.0,0.0,0.0,0,0,0,0.0
14,la8ensq6fbfkftbfqi,2020-01-29 22:33:45.352733135,4,04-2020,01-2020,16.815299398724036,25.667404048931054,33.75747486866851,7.902036692247072,34.64850426650222,0.0,9.159300217227473,0.0,122.25618888284926,698.175836565422,129.18273220607298,614.1601593433978,0,0,0,0.0
15,la8ensq69dch8c4d5eu,2020-01-30 04:45:28.469989061,4,04-2020,01-2020,36.124600209892485,35.90996324789872,0.0,0.0,0.0,7.906624852902078,0.0,48.58128446200203,478.3413448150923,326.5703192577113,368.45947260041896,367.2548527722152,0,0,0,0.0
16,la8ensq60tjc790r27u,2020-01-30 02:00:36.178345203,4,04-2020,01-2020,0.0,0.0,0.0,25.419124314606233,49.51532108928026,0.0,46.817400570557275,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
17,la8ensq6jynkebdukf,2020-01-30 07:43:06.619104862,4,04-2020,01-2020,0.0,0.0,0.0,0.0,35.16634232374355,0.0,0.0,0.0,569.4585783967541,28.789284673963426,711.8626862649478,567.8257733063103,0,0,0,0.0
18,la8ensq64b1z74peflm,2020-01-30 02:18:00.982741356,4,04-2020,01-2020,0.0,0.0,0.15502450239637255,33.382707076028225,0.0,0.0,0.0,27.26673519797117,203.32059839527145,126.5684610763718,0.0,0.0,0,0,0,0.0
19,la8ensq64lqbfrk5nl4,2020-01-29 21:38:10.704411983,4,04-2020,01-2020,0.0,0.0,0.0,12.302503224374695,0.0,5.673942049901559,47.48792987489215,0.0,339.94983566680474,0.0,427.9945097771256,0.0,0,0,0,0.0
20,la8ensq6loa8c6whyt,2020-01-30 04:56:02.106517076,4,04-2020,01-2020,42.061300943073086,0.0,0.0,0.0,39.971205360399445,8.467182997916822,20.987858976189678,0.0,778.8673387160387,77.97768754147795,0.0,0.0,0,0,0,0.0
21,la8ensq633zv8enkvaf,2020-01-30 05:43:28.689693928,4,04-2020,01-2020,23.834273906229907,38.318429432733616,0.0,0.0,0.0,0.0,0.0,20.764420076052083,9.580136203786005,33.051375681479996,387.21064292987944,485.39933578080684,0,0,0,0.0
22,la8ensq6x9crluoly3s,2020-01-30 01:06:56.997022390,4,04-2020,01-2020,31.485776555122026,33.793849670842334,25.220710401822643,16.291808536933782,12.63609099645625,0.0,39.15294654533492,0.0,29.65360160700588,699.2710845237724,0.0,719.614253908048,0,0,0,0.0
23,la8ensq6cu8g1evl2md,2020-01-29 21:12:47.350808382,4,04-2020,01-2020,0.0,27.183826144931157,0.0,0.0,3.920435441260006,0.0,48.313810107359515,41.413470744097026,39.598673894266135,686.3542852277444,0.0,0.0,0,0,0,0.0
24,la8ensq6niq3szisw7,2020-01-29 20:17:58.012041330,4,04-2020,01-2020,16.205019478377235,0.0,0.0,0.0,4.239582445714896,29.494045760426335,29.843612242211247,0.0,323.227433830009,21.97912261657759,326.1582165697651,0.0,0,0,0,0.0
25,la8ensq6vyx3pyitbo,2020-01-29 20:37:44.929678202,4,04-2020,01-2020,0.0,42.21471216584231,0.2237249601735325,24.368634254200195,32.23046521222953,12.947606737669092,0.0,4.789421289304451,44.26831392688007,0.0,569.3494612699363,156.56646238886321,0,0,0,0.0
26,la8ensq6s7elkfygo8b,2020-01-30 10:59:52.345826387,4,04-2020,01-2020,0.0,44.04469929357069,19.646564520491005,0.0,47.98239628888662,10.595158884951916,0.0,11.660181811074422,703.1377790894454,250.27320816423372,0.0,0.0,0,0,0,0.0
27,la8ensq6zkp42bwpq6g,2020-01-30 05:52:32.624505520,4,04-2020,01-2020,0.0,5.014709911414073,18.885207686785186,0.0,0.0,35.32407536625283,0.0,12.932728808606752,707.4222211953484,299.16140280260976,0.0,736.1411260806321,0,0,0,0.0
28,la8ensq601k5heo2x55z,2020-01-30 09:47:16.780278206,4,04-2020,01-2020,37.85984807302747,49.500007954782724,0.0,0.0,0.0,45.45603495698545,30.754520765880365,0.0,0.0,107.31452613820238,217.4372454960231,517.5579045642507,0,0,0,0.0
29,la8ensq6qapsbib7rtl,2020-01-30 06:29:35.446183443,4,04-2020,01-2020,0.0,0.0,9.380087817377625,12.647398675029486,19.26172075207475,0.0,0.0,7.687549998014697,0.0,26.88707846781839,0.0,0.0,0,0,0,0.0
30,la8ensq6ixg9dl96q1r,2020-01-30 07:55:50.534364223,4,04-2020,01-2020,34.38088384756121,0.0,0.0,25.041427114796477,0.0,32.15246905774687,0.0,37.79975923809727,0.0,157.22720423254395,195.75863084796023,115.94594865582894,0,0,0,0.0
31,la8ensq6zxwadbdxq19,2020-01-30 04:04:35.477622271,4,04-2020,01-2020,15.482257367867424,43.93632974003003,13.535969972260142,47.77363480239869,13.12942274441047,0.0,3.69088359547326,37.451979693464956,0.0,0.0,605.2466825396989,638.8473009442741,0,0,0,0.0
32,la8ensq6491tnedg5ra,2020-01-29 23:57:17.565876245,4,04-2020,01-2020,21.493557079293236,0.0,19.523661994788057,0.0,0.0,0.0,7.438497208425376,0.0,648.4243129339272,49.2137294905286,0.0,0.0,0,0,0,0.0
33,la8ensq6spqoh9q472q,2020-01-30 01:08:06.754489183,4,04-2020,01-2020,38.75933883757236,26.866848311241665,0.0,0.0,0.0,42.028941968296095,0.0,0.0,412.51777928575416,45.01039067163136,0.0,636.5926338955308,0,0,0,0.0
0,la8ensqb4pm5xy3no5n,2020-02-06 03:03:25.027321577,5,05-2020,02-2020,23.723596673967386,0.0,4.883801829605261,39.944314248458625,0.0,0.0,4.177039728745435,0.0,-57.95434818968954,73.90603468970482,339.2313595932653,0.0,0,0,0,0.0
1,la8ensqbm6mr9bo2voj,2020-02-05 21:58:34.704457760,5,05-2020,02-2020,0.0,16.60744355017698,0.0,0.0,0.0,0.0,15.274118463602647,0.0,344.78268224141914,-162.8910079603654,-19.767535220783998,243.78405444742327,0,0,0,0.0
2,la8ensqb2ze76xmrn5e,2020-02-06 00:23:58.492461205,5,05-2020,02-2020,0.0,0.0,0.0,0.0,30.000980470144768,33.690062078716075,0.0,43.82428777897874,0.0,35.82375215850843,-267.14358458423374,0.0,0,0,0,0.0
3,la8ensqbwkwm7e7jbcj,2020-02-05 22:19:27.757344246,5,05-2020,02-2020,0.0,0.0,43.09509402755123,0.0,0.0,17.98981749899412,0.0,0.0,0.0,-249.14388866085716,0.0,0.0,0,0,0,0.0
4,la8ensqb9atmxclnjyn,2020-02-06 09:20:41.592579842,5,05-2020,02-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.27543971301452,0.0,0.0,315.43047221243785,0,0,0,0.0
5,la8ensqb0nqw0ew8kbi9,2020-02-05 19:18:38.223662853,5,05-2020,02-2020,27.37621510381938,20.5553042862757,0.0,39.703542562059226,20.723817869025552,43.05229177001557,0.0,13.242974896171233,-48.45590081003721,372.308942660987,0.0,0.0,0,0,0,0.0
