id,date,n_week,week_year,month_year,prod_0,prod_1,prod_2,prod_3,prod_4,prod_5,prod_6,prod_7,prod_8,prod_9,prod_10,prod_11,prod_12,prod_13,prod_14,prod_15
lahp6bdlaujcxfvck18,2020-01-15 19:26:47.102553344,2,2020-02,2020-01,39.34684157252537,39.45865156850032,44.17713533246884,1.341861305151737,28.493928510101583,49.66209802883256,0.0,0.0,239.89890691397508,15.406251413607151,515.5284220303532,691.9609401691675,0.0,0.0,0.0,0.0
lahp6bdl2g3pp5d8ou7,2020-01-16 08:52:31.471748864,2,2020-02,2020-01,8.032617762190341,0.0,0.0,0.4863194892804179,0.0,0.0,0.0,0.0,9.445152905938004,32.85379956022171,0.0,190.55269793466144,0.0,0.0,0.0,0.0
lahp6bdlwxnd7qjqzhc,2020-01-16 11:25:13.301949184,2,2020-02,2020-01,16.547373444039504,0.0,35.47519831016373,25.781269126811058,11.270104407711855,41.06089246883919,42.88707516629128,0.0,520.1949409595302,40.81496848441175,763.6502595901122,0.0,0.0,0.0,0.0,0.0
lahp6bdlbftuz5r3un9,2020-01-16 05:20:19.077804800,2,2020-02,2020-01,40.77581299522669,3.9561137618806863,22.611296399650747,24.67094104224673,0.0,0.0,10.546795628842265,44.64536301538118,249.0828200380548,262.57604057663053,758.9791282839138,89.12754934203532,0.0,0.0,0.0,0.0
lahp6bdl9pn2cjqcra,2020-01-16 08:58:52.509624576,2,2020-02,2020-01,35.851241455104635,33.49431854043967,0.0,0.0,49.36803261122065,3.6696789989355993,43.87700471666483,18.526410096784872,761.8044611759265,761.6574241287279,0.0,0.0,0.0,0.0,0.0,0.0
lahp6bdlvj4e32k2a0o,2020-01-15 21:25:46.763487744,2,2020-02,2020-01,0.0,30.266776378132864,0.0,0.0,0.0,13.68751425654906,0.0,0.0,26.571080774329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lahp6bdl37lmfyvckc1,2020-01-16 02:16:09.955863040,2,2020-02,2020-01,0.0,0.0,44.291699408583305,0.0,34.49178547686657,0.0,24.847005810620104,0.0,413.8686465139582,20.327800074078507,0.0,114.65154629342857,0.0,0.0,0.0,0.0
lahp6bdlvg8wph5iyj,2020-01-16 05:23:00.067150592,2,2020-02,2020-01,0.0,0.0,0.0,30.02651952543821,0.0,18.43424613350492,32.54889672275327,20.89815045900548,15.40703320488772,486.9159082778687,296.20435206982665,0.0,0.0,0.0,0.0,0.0
lahp6bdl8phnuc702yq,2020-01-16 09:18:08.266824192,2,2020-02,2020-01,28.254660625560703,10.799048833047395,0.0,9.454171689191238,0.0,0.0,0.0,39.89686411350812,0.0,694.1293794882343,0.0,45.92031156032717,0.0,0.0,0.0,0.0
lahp6bdl9yq8xjypnlh,2020-01-16 01:04:45.279255552,2,2020-02,2020-01,0.0,33.440085895268034,0.0,0.0,30.26618404301528,0.0,30.86694589197969,35.73866101486514,0.0,279.8818005479581,108.400822990522,0.0,0.0,0.0,0.0,0.0
lahp6bdld4k8phpb1as,2020-01-16 06:40:18.285395200,2,2020-02,2020-01,49.58407420899309,0.0,12.785247032270377,26.471713308609967,24.24095658808969,2.1400466634385107,33.183238306234045,24.79439206783297,625.7240695988045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lahp6bdl7qwkqehdk1j,2020-01-16 08:07:39.133377280,2,2020-02,2020-01,0.0,0.0,24.265187833363267,0.0,37.92315167734464,38.3810538579057,0.0,0.0,174.2957910896883,49.59188984239874,131.7193661302668,316.3463754888657,0.0,0.0,0.0,0.0
lahp6bdl92jvn5gw3d,2020-01-15 21:32:23.008458240,2,2020-02,2020-01,0.0,0.0,0.419586495287505,33.454011865506004,0.0,7.493153788554219,0.0,0.0,0.0,0.0,227.96034554995416,0.0,0.0,0.0,0.0,0.0
lahp6bdlfac8p0flhx9,2020-01-16 01:06:38.448220928,2,2020-02,2020-01,0.0,45.47940772306946,19.617259073252523,45.826255218090765,0.0,0.0,15.384581876793868,0.0,671.8186694252994,272.140996357195,0.0,582.1159899716992,0.0,0.0,0.0,0.0
lahp6bdlj2jebjq9on,2020-01-16 01:13:25.810186752,2,2020-02,2020-01,31.69061476921136,24.267319004088385,19.201696368101985,4.967852994179378,1.2095359552919849,17.105092446676938,0.0,0.0,0.0,46.755220518546814,0.0,0.0,0.0,0.0,0.0,0.0
lahp6bdlabq77i58119,2020-01-16 09:56:37.890715136,2,2020-02,2020-01,0.0,0.0,6.855092402640062,0.0,35.36359212795007,0.0,0.0,32.34735856854353,618.6942609355655,0.0,691.3984725656247,526.4471772159469,0.0,0.0,0.0,0.0
lahp6bdlv3vwjrtptu,2020-01-15 22:12:45.317729536,2,2020-02,2020-01,0.0,0.0,0.0,27.86912595096661,23.66695258110028,0.0,43.97048354846439,44.47985565000344,561.9603783069336,747.408352621741,0.0,419.6741423383432,0.0,0.0,0.0,0.0
lahp6bdlz2kjvlmy9eh,2020-01-16 11:37:47.892821504,2,2020-02,2020-01,0.0,6.105738092748148,0.0,19.21263087740857,0.0,0.0,0.0,0.0,0.0,38.12194113968494,237.87590671292315,341.5264993948965,0.0,0.0,0.0,0.0
lahp6bdlnfdb9iblym,2020-01-15 22:46:11.541833472,2,2020-02,2020-01,48.51414950159613,0.0,40.1952049175835,0.0,29.687872296518737,0.0,21.91538173344529,0.0,0.0,140.74260796964947,0.0,0.0,0.0,0.0,0.0,0.0
lahp6bdl3fczbf9a858,2020-01-15 22:11:18.514828544,2,2020-02,2020-01,0.0,39.23173802234976,0.0,22.16669805686632,0.0,0.0,0.0,11.343335801728385,699.4741664893862,629.6445135976372,0.0,0.0,0.0,0.0,0.0,0.0
lahp6bdlk9r70hbtdvs,2020-01-16 07:07:59.432043520,2,2020-02,2020-01,18.093823772040764,0.0,31.844726117245635,0.0,44.72979495517819,0.0,33.081867020124754,0.5299085356562983,485.9939297170438,8.61110933966619,0.0,505.6793559469856,0.0,0.0,0.0,0.0
lahp6bdlljq06ztohi,2020-01-15 22:49:58.764401152,2,2020-02,2020-01,0.0,13.435345828095013,48.81142110537301,0.0,0.0,0.0,41.40565485988851,31.73400939124588,0.0,0.0,518.6762074930783,133.1626517502308,0.0,0.0,0.0,0.0
lahp6bdle3ic8oxo2or,2020-01-15 20:03:24.898883840,2,2020-02,2020-01,0.0,0.0,0.0,0.0,0.0,11.342411833590004,0.0,12.38028315712768,29.240050928276617,0.0,771.3359379450991,0.0,0.0,0.0,0.0,0.0
lahp6cx54aa50oj3l68,2020-01-23 05:05:03.643750656,3,2020-03,2020-01,7.8134471115708255,0.0,0.0,0.0,14.89873997497525,0.0,44.18188282702471,0.0,756.2845660957995,931.6916118120027,0.0,0.0,0.0,0.0,0.0,0.0
lahp6cx5h6kmjhs5h6q,2020-01-23 11:49:18.585082880,3,2020-03,2020-01,43.5973536949932,0.0,0.0,0.0,0.0,0.0,4.260551679816227,10.200900180970663,301.0071441254173,629.6669017710451,423.1022854232596,935.3078386516756,0.0,0.0,0.0,0.0
lahp6cx54h6my7zmfwv,2020-01-22 19:37:17.840317440,3,2020-03,2020-01,24.254775693724127,0.0,16.753527717616823,0.0,0.0,0.0,35.755177161623266,12.696676530741602,0.0,335.5885651378146,0.0,0.0,0.0,0.0,0.0,0.0
lahp6cx5kfh0icemkrf,2020-01-23 06:11:47.204025856,3,2020-03,2020-01,0.0,0.0,9.531372673675577,20.509332602100937,16.6033506638094,0.0,0.0,0.0,40.1858645659762,530.1944364016031,0.0,477.9823823175027,0.0,0.0,0.0,0.0
lahp6cx5gekhwcsnzpn,2020-01-23 03:03:15.571713536,3,2020-03,2020-01,41.5876851656113,0.0,0.0,0.0,37.99748030323132,0.0,31.418319098236125,0.0,0.0,0.0,0.0,1073.2623807978305,0.0,0.0,0.0,0.0
lahp6cx5u6sps8ta5eo,2020-01-22 22:17:44.479496960,3,2020-03,2020-01,0.0,0.0,29.144091140469783,0.0,16.63928356643256,0.0,0.0,0.0,619.0979411534632,0.0,1047.6279963749223,413.4672338831708,0.0,0.0,0.0,0.0
lahp6cx54r5h0g0qgry,2020-01-23 06:21:06.698966272,3,2020-03,2020-01,0.0,0.0,15.96888042668273,0.0,0.0,1.5038524952267207,48.92218589479197,45.13107726037119,797.5057965537274,460.218105418566,0.0,1012.9576809830204,0.0,0.0,0.0,0.0
lahp6cx56uzhnpu8f2s,2020-01-23 08:01:04.173210624,3,2020-03,2020-01,20.137077025135643,0.0,0.0,20.856993798421897,0.0,0.0,0.0,0.0,763.4503458707886,520.1617529212674,897.9018447809823,819.0453509927236,0.0,0.0,0.0,0.0
lahp6cx528stw1alaq7,2020-01-23 09:59:32.939769088,3,2020-03,2020-01,0.0,0.0,43.66612556399127,0.0,0.0,0.0,11.44541951840219,0.0,755.4719396289082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lahp6cx5mvjofj1xkxi,2020-01-23 02:02:20.167064320,3,2020-03,2020-01,0.0,32.308257665604586,0.0,0.0,0.0,25.127013707033253,27.41006023908269,0.0,763.3100301573538,436.6604029402091,0.0,681.6039348381189,0.0,0.0,0.0,0.0
lahp6cx5sgrt4akkjt,2020-01-23 09:33:24.538543616,3,2020-03,2020-01,0.0,24.058752880083546,38.5335242492701,0.0,42.83667861692605,44.93388748432798,0.0,49.47425727331165,0.0,592.2905576797813,842.23961530711,554.3879869495113,0.0,0.0,0.0,0.0
lahp6cx5gxb3w05b9lf,2020-01-23 06:41:30.025860608,3,2020-03,2020-01,0.0,0.0,0.0,0.0,44.38963574592088,0.0,0.0,0.0,957.3488587066128,4.335127765836155,0.0,0.0,0.0,0.0,0.0,0.0
lahp6cx572bo29gpwah,2020-01-23 02:26:01.846117632,3,2020-03,2020-01,34.72784061069644,0.0,31.781538938659747,4.3106595157656695,0.0,0.0,13.8393563465529,0.0,0.0,0.0,778.1579918571138,359.4265054300065,0.0,0.0,0.0,0.0
lahp6cx53y25mxibjzi,2020-01-23 09:42:02.747763456,3,2020-03,2020-01,43.04859113637911,0.0,0.0,0.0,0.0,0.0,0.0,31.915195290781007,809.3808527923165,867.25679030553,0.0,993.6002347677075,0.0,0.0,0.0,0.0
lahp6cx5lqg9qno3vyc,2020-01-23 07:05:41.948704512,3,2020-03,2020-01,0.0,0.0,23.636429274198,2.434809783250136,45.694314968430575,19.863011168733912,33.97912110092808,0.0,674.4940176621751,780.1276576353135,686.9619995481395,0.0,0.0,0.0,0.0,0.0
lahp6cx5ju9j6rot6b,2020-01-22 23:31:22.594228480,3,2020-03,2020-01,0.0,0.0,0.0,0.0,11.420467983020666,0.0,0.0,0.0,939.3205326822024,425.1172485828901,0.0,0.0,0.0,0.0,0.0,0.0
lahp6cx5exxdo7vacjg,2020-01-23 03:15:12.385143296,3,2020-03,2020-01,0.0,0.0,18.929807913925924,0.0,0.0,3.684840325153782,0.0,22.191379042787585,575.0226916156373,10.612569033549878,688.1808764938444,0.0,0.0,0.0,0.0,0.0
lahp6cx55tf47gnwn2u,2020-01-23 07:00:30.167252736,3,2020-03,2020-01,0.0,0.0,40.08808232255614,0.0,1.1269270306337398,0.0,0.0,0.0,0.0,334.0437132870798,0.0,997.5431358122446,0.0,0.0,0.0,0.0
lahp6cx5axrl0vzfwas,2020-01-22 21:17:19.660549632,3,2020-03,2020-01,0.0,22.5854860770114,4.656662538166511,0.0,1.9885831637561744,0.0,0.0,25.788116540086016,0.0,447.7076678769397,834.9252861602077,1076.9018648015117,0.0,0.0,0.0,0.0
lahp6cx51eycpih5u8ji,2020-01-23 07:11:26.086897152,3,2020-03,2020-01,0.0,36.37535059126479,0.0,19.68142957937745,0.0,0.0,0.0,0.0,704.6357157008126,405.4041092365552,609.2449410845616,0.0,0.0,0.0,0.0,0.0
lahp6cx5gmybevmt4qe,2020-01-23 09:47:43.937042432,3,2020-03,2020-01,45.742562199184135,0.0,0.0,0.0,0.0,0.0,8.140855169225969,39.012330443827366,24.208120561229528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lahp6cx5eo4no061sfi,2020-01-23 07:36:25.934690560,3,2020-03,2020-01,16.11893613994241,40.38852861577901,0.0,42.28853711908913,45.73575551356682,47.56876944916228,0.0,7.290706487190867,1023.784537461901,810.3129722882179,0.0,389.1008063355306,0.0,0.0,0.0,0.0
lahp6edxo4pbpxm02h,2020-01-29 21:36:53.115344128,4,2020-04,2020-01,0.0,47.87669932816059,44.37381856704749,0.0,14.977344397613868,0.0,0.0,0.0,544.8184822753848,701.4810784202074,118.968774059832,200.6169664514863,0.0,0.0,0.0,0.0
lahp6edxarafweiizy,2020-01-30 03:59:22.064898560,4,2020-04,2020-01,0.0,48.56447166548007,15.913764933251272,0.0,0.0,19.924448500871105,10.898687827612283,0.0,598.0773623775206,0.0,755.3665613182123,255.1691166281884,0.0,0.0,0.0,0.0
lahp6edxze5upveu87,2020-01-29 22:56:14.899828224,4,2020-04,2020-01,0.9323719947264776,0.0,0.0,27.44820250289596,40.2522327376727,0.0,0.0,0.0,559.7062199279463,49.437618437292485,0.0,434.6553329578672,0.0,0.0,0.0,0.0
lahp6edxuxq43b2g1p,2020-01-30 05:44:36.867069184,4,2020-04,2020-01,40.61565492141023,28.620465730380285,30.856240821900183,0.0,42.61590350294456,0.0,9.34774256058133,0.0,451.9829678315535,17.665092038250418,373.36352593586514,414.1802004359912,0.0,0.0,0.0,0.0
lahp6edx7kkuy5trn1,2020-01-30 03:08:31.986620160,4,2020-04,2020-01,36.62794226244177,37.81830701099117,0.0,42.1306631983702,0.0,40.94398852295546,0.0,24.59305349248076,599.4153253108511,35.41126159944372,0.0,0.0,0.0,0.0,0.0,0.0
lahp6edxiyx3gmrkr7c,2020-01-29 22:06:00.413104640,4,2020-04,2020-01,0.0,0.0,40.643287358583855,10.49938085980856,0.0,0.0,0.0,4.587743232917174,753.6266758284337,0.0,735.0066642022493,0.0,0.0,0.0,0.0,0.0
lahp6edx27nl1t5yy2v,2020-01-30 00:11:14.146753536,4,2020-04,2020-01,4.6247786443059375,35.27056512447796,0.0,0.0,0.0,0.0,37.6972456052195,2.5435268368740327,763.0492934716773,18.934015512449346,677.8852865126977,512.4387899111118,0.0,0.0,0.0,0.0
lahp6edxgh0y72mlu96,2020-01-30 09:38:25.743292928,4,2020-04,2020-01,0.0,0.0,0.0,0.0,0.0,36.86223887769102,0.0,0.0,725.2105037286644,161.04297558504365,0.0,0.0,0.0,0.0,0.0,0.0
lahp6edxsb4kwzlobun,2020-01-30 00:32:50.055586560,4,2020-04,2020-01,0.0,29.87201929351747,27.65617606999968,0.0,0.0,0.0,0.0,0.0,296.94079518391544,22.40537955916564,0.0,0.0,0.0,0.0,0.0,0.0
lahp6edx3v8v0o4f1wf,2020-01-29 19:17:00.977827584,4,2020-04,2020-01,46.88216307612751,23.17122612452573,5.861568568148334,0.0,37.39740315707621,0.0,37.552821942935765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lahp6edxex878hepnni,2020-01-30 01:57:11.758367488,4,2020-04,2020-01,0.0,0.0,0.0,37.67683002632533,7.413780415247206,10.235425412597188,36.72415990060141,29.49607998945578,24.079099446977693,11.146845011001272,247.25500808366448,217.568110392286,0.0,0.0,0.0,0.0
lahp6edxf4sl2fn80d5,2020-01-30 10:05:30.184052224,4,2020-04,2020-01,0.0,0.0,0.0,0.0,17.564980568107437,45.33990964173397,0.0,0.0,-15.907352363661282,36.51611837077717,-23.756440053449552,51.11418972467623,0.0,0.0,0.0,0.0
lahp6edx670kzfagejh,2020-01-30 07:40:03.258449920,4,2020-04,2020-01,6.773386029181183,8.272779100775606,28.876672789591485,0.0,46.76673630602856,0.0,9.87372889771031,0.0,332.335465556716,15.90957742310909,0.0,0.0,0.0,0.0,0.0,0.0
lahp6edx5fd4r07oz33,2020-01-30 02:33:40.977023232,4,2020-04,2020-01,0.0,0.0,0.0,0.0,0.0,37.48927870021171,46.46646038443375,0.0,24.0398561111728,16.917636215799593,0.0,276.42975736433016,0.0,0.0,0.0,0.0
lahp6edxdjr27y6gqzj,2020-01-29 22:33:52.155788544,4,2020-04,2020-01,26.78971770472461,0.0,4.67741815042454,6.441421111482526,38.46625620164674,34.625626926166696,0.0,47.89051000599011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lahp6edx221rkmuyi5t,2020-01-30 03:21:16.479712768,4,2020-04,2020-01,0.0,29.07565843158605,0.0,0.0,7.541982573151285,35.15182497667856,0.0,9.572712939137794,36.52627313478961,78.42477921178073,0.0,329.42469940888645,0.0,0.0,0.0,0.0
lahp6edx0goexogmct1e,2020-01-30 01:56:27.437974272,4,2020-04,2020-01,35.94239948617546,0.0,0.0,3.595202069152137,7.24313455771548,40.43824630894457,45.1048668215402,0.0,39.09214783886314,533.4271573170101,535.3026243122981,152.9244148560088,0.0,0.0,0.0,0.0
lahp6edx6t43kl3x2nn,2020-01-30 03:55:26.892551680,4,2020-04,2020-01,49.735612082025625,47.96579708452909,32.677245355883244,19.341824571187548,23.956509474925845,6.139368921756727,4.127085761088855,35.38486323260421,35.88205123092195,17.4455332383607,666.832510250599,522.554715683777,0.0,0.0,0.0,0.0
lahp6edxcup9mu743ch,2020-01-30 02:19:53.208316672,4,2020-04,2020-01,0.0,0.0,0.0,38.98503434899085,0.0,43.32146667379549,17.58447263712667,0.0,0.0,16.921179249508786,0.0,0.0,0.0,0.0,0.0,0.0
lahp6edxzjm2xk3jv0f,2020-01-30 02:48:36.977237248,4,2020-04,2020-01,0.0,19.05356581379265,24.810613480002488,0.0,43.52338370840037,0.0,32.68192700963844,10.395554525370276,113.93524913963569,12.958870395669209,0.0,0.0,0.0,0.0,0.0,0.0
lahpezqqn2wuolto8ce,2020-02-06 09:46:10.342150144,5,2020-05,2020-02,32.456052585246084,0.1782468846415086,35.41862244272019,0.0,0.0,46.92425796256984,32.94152106366229,34.56149378573138,337.69276403592283,150.61398582873744,261.29972259119535,0.0,0.0,0.0,0.0,0.0
lahpezqqilfmo4j6c3f,2020-02-05 19:32:51.741496064,5,2020-05,2020-02,25.38033636762548,32.04898999025871,0.0,29.43994028936695,0.0,0.0,12.891814587328987,0.0,0.0,36.18378072950477,430.4121776242216,0.0,0.0,0.0,0.0,0.0
lahpezqqwyj2i3ezi6,2020-02-06 02:04:48.134644736,5,2020-05,2020-02,31.80200956655477,0.0,0.0,1.7662150140041022,0.0,24.34505773125725,0.0,0.0,281.59093757105967,0.0,-180.4401595136694,0.0,0.0,0.0,0.0,0.0
lahpf0lyf38c0fpgf7a,2020-02-13 06:25:39.648204800,6,2020-06,2020-02,0.0,48.48216419475621,0.0,0.0,0.0,0.0,42.752441206615,23.297385525384485,354.5919883661172,623.2460243933729,0.0,147.7667968821291,0.0,0.0,0.0,81.11396417653627
lahpf0lyv8r1nkncxc,2020-02-13 07:25:00.656206336,6,2020-06,2020-02,30.07714530110828,43.77199418836676,9.689425968304043,0.0,0.0,43.25996308916209,0.0,0.0,17.066722223799747,48.47292299440983,0.0,186.7407889391064,0.0,0.0,0.0,593.1772589310076
lahpf0lybatozj9hy37,2020-02-13 02:26:14.980734976,6,2020-06,2020-02,0.0,0.0,0.0,0.0,0.0,6.097148499752414,0.0,13.999163026746174,39.339416745584224,806.6497622521701,505.23042768691295,0.0,0.0,0.0,0.0,366.1594134888989
lahpf0lytjxleevoqii,2020-02-13 06:43:25.481683200,6,2020-06,2020-02,0.0,0.0,14.572915998952109,0.0,0.0,18.217811152210707,3.4522144735242843,0.0,102.01241080786438,27.98941580562183,0.0,165.28888895328606,0.0,0.0,0.0,677.0910320304966
lahpf0ly64aodciegyq,2020-02-12 22:41:08.970106368,6,2020-06,2020-02,0.0,0.0,0.9308134490410124,0.0,0.0,0.0,0.0,39.86225880211695,0.0,23.71747211402657,761.483211217603,590.2884497387224,0.0,0.0,0.0,71.13941986503599
lahpf1cfo2sbmo0kvzo,2020-02-20 10:38:08.589712640,7,2020-07,2020-02,0.0,27.522340372571964,31.50140655147281,47.94524535113456,20.402858194699004,0.0,30.235415704721003,0.0,0.0,1063.6609232784544,1054.6100739996405,0.0,0.0,0.0,0.0,404.1922939781504
lahpf1cf84lpo5ogz9t,2020-02-19 23:00:56.819643392,7,2020-07,2020-02,13.160134085819733,19.25430592704921,0.0,0.0,48.07359082309335,31.049765416792987,24.74967679534198,0.0,0.0,695.6638005785542,803.5987289173141,0.0,0.0,0.0,0.0,807.3137540777566
lahpf1cfr6nsrb4flfh,2020-02-20 02:39:46.113746176,7,2020-07,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,28.4116890413763,0.0,620.4487653282702,325.03877165592314,902.7758297937764,704.4462631809201,0.0,0.0,0.0,719.2795880238074
lahpf1cfftmie4pcc7u,2020-02-19 21:24:34.334701568,7,2020-07,2020-02,30.88127268036904,23.74390083397435,0.0,46.80549776055314,31.431581357022708,0.0,18.985402992525767,37.86438086525751,0.0,0.0,0.0,327.6351881192314,0.0,0.0,0.0,408.9269147179557
lahpf1cfgarr6xi88lf,2020-02-20 03:50:48.708390656,7,2020-07,2020-02,0.0,10.817526273647816,4.815989910218987,0.0,7.273248239893926,0.0,0.0,0.0,0.0,455.2434061191253,447.6144323952551,0.0,0.0,0.0,0.0,1087.352407245788
lahpf1cfbx8enkx470j,2020-02-20 02:51:19.666508544,7,2020-07,2020-02,41.142928103358486,0.0,19.48016767369344,0.0,0.0,0.0,0.0,12.807982853104027,9.649332701435153,10.526758761899446,404.4604175377676,913.0993636380716,0.0,0.0,0.0,660.2398545246001
lahpf1cfu1voysv52nk,2020-02-20 03:41:19.775351808,7,2020-07,2020-02,16.4411760753162,29.08753482261056,7.882576396152086,6.730195627179302,9.40604972228476,2.241285017756234,0.0,11.89005829439581,0.0,0.0,739.9313175090756,0.0,0.0,0.0,0.0,722.1276185912293
lahpf1cf2t3mxwjrm1f,2020-02-19 21:23:58.178293248,7,2020-07,2020-02,0.0,5.407296175916754,0.0,0.0,42.01425565949736,0.0,0.0,39.123698314143255,40.18461228286684,6.280170435689836,315.85930157619543,817.2113456056376,0.0,0.0,0.0,352.40773430120817
lahpf1cfg69okckbhyl,2020-02-20 05:30:29.546199808,7,2020-07,2020-02,0.0,46.7740606100968,33.405908663618966,0.0,0.0,0.0,0.0,0.0,25.36377920668357,384.5669328876637,390.4526199583005,0.0,0.0,0.0,0.0,1112.8522897170974
lahpf1cfpxvhrc4831,2020-02-20 09:56:51.261797888,7,2020-07,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.722565038120529,0.0,531.6165065593796,614.2955275879177,0.0,0.0,0.0,0.0,989.4327377323484
lahpf1cf64xa1bq2k2,2020-02-20 07:41:44.919307264,7,2020-07,2020-02,0.0,12.58687861337836,19.422246333417213,0.0,0.0,0.0,0.0,35.69897582612502,0.0,771.5457809673015,0.0,491.3984059733742,0.0,0.0,0.0,382.4109591781988
lahpf1cfshh92t3zy3,2020-02-20 00:17:33.340304384,7,2020-07,2020-02,8.203698403601178,0.0,1.623222465431784,0.0,15.189170185041966,3.978670756986769,0.0,0.0,0.0,5.7912098032949055,0.0,699.6685735084291,0.0,0.0,0.0,896.7860611699034
lahpf1cfrdw5d42rol,2020-02-20 10:53:16.671800832,7,2020-07,2020-02,38.97896545857715,0.0,0.0,3.794024950542108,0.0,5.705962657305353,0.0,0.0,722.7870056048425,18.156166371147187,0.0,373.757291885727,0.0,0.0,0.0,437.5128378432895
lahpf1cfnhlx857021k,2020-02-19 23:49:31.071330816,7,2020-07,2020-02,43.77436363580095,0.0,33.45462166799403,0.0,41.23204636220598,17.454597980779486,18.962338252132028,0.0,396.5536792589371,469.9058592594061,998.86879779231,0.0,0.0,0.0,0.0,1093.941499748625
lahpf20fijlrl7k8o8o,2020-02-27 05:17:42.252529408,8,2020-08,2020-02,0.0,22.117587993988387,47.54125326561154,13.659571576097774,0.0,0.0,18.87382227318718,0.0,0.0,639.8689852674306,305.86302030231553,0.0,0.0,0.0,0.0,457.0675963556428
lahpf20fjod4og4nne,2020-02-27 04:11:44.921421056,8,2020-08,2020-02,0.0,30.468333799636625,0.0,0.0,0.0,0.0,0.0,21.23530419414177,657.3574680599829,-11.324179245445729,0.0,138.0184288709578,0.0,0.0,0.0,721.852009987399
lahpf20f6yf2dy042b2,2020-02-26 20:35:07.031031296,8,2020-08,2020-02,0.0,0.0,0.0,0.0,47.39355729121014,0.0,0.0,27.495410072185944,0.0,78.20252554791546,0.0,648.0482493182044,0.0,0.0,0.0,256.4371847774447
