n_week,prod_0,prod_1,prod_2,prod_3,prod_4,prod_5,prod_6,prod_7,prod_8,prod_9,prod_10,prod_11,prod_12,prod_13,prod_14,prod_15
74,8.571428571428571,8.8,13.514285714285714,16.97142857142857,16.771428571428572,15.885714285714286,9.142857142857142,12.457142857142857,146.6536293240072,270.0712227997189,140.86156147500347,245.29357267658983,0.0,0.0,0.0,961.531195117177
75,16.615384615384617,12.23076923076923,17.307692307692307,19.076923076923077,9.76923076923077,16.76923076923077,14.0,17.46153846153846,455.94899122003477,400.81727395130684,319.6097499052184,200.88832019984073,0.0,0.0,0.0,1196.156611516461
76,13.5,9.25,10.25,15.75,1.5,19.75,7.0,16.0,12.287819712206494,252.9829201373571,198.92907946024692,124.75487326541318,0.0,0.0,0.0,1230.8487163234186
77,11.444444444444445,15.0,9.555555555555555,7.111111111111111,19.77777777777778,11.222222222222221,17.666666666666668,9.333333333333334,147.4927574061548,27.879604162524917,41.02027987007982,6.5496166243898735,0.0,0.0,0.0,1265.864664379008
78,12.2,14.5,13.3,7.7,11.0,7.6,14.8,4.95,189.38161053265844,148.92994650069653,151.02413447222852,146.33195922260705,0.0,0.0,0.0,1343.1061237923743
79,11.153846153846153,12.846153846153847,8.23076923076923,11.23076923076923,12.461538461538462,17.076923076923077,7.615384615384615,14.307692307692308,230.2458966816692,389.0642315146371,254.8849291478343,317.97990310497084,0.0,0.0,0.0,1236.194858340705
80,11.416666666666666,9.5,18.208333333333332,10.166666666666666,14.541666666666666,14.458333333333334,11.791666666666666,14.791666666666666,230.7917786307518,177.3665729928774,94.76449216622835,153.1509085144453,0.0,0.0,0.0,1341.261113728467
81,18.615384615384617,16.846153846153847,17.153846153846153,5.923076923076923,5.384615384615385,13.153846153846153,9.692307692307692,14.153846153846153,112.51392126900228,105.86079705523312,66.590814115359,94.55587772293582,0.0,0.0,0.0,1296.6721183822797
82,9.294117647058824,8.352941176470589,17.823529411764707,14.058823529411764,12.294117647058824,12.529411764705882,14.705882352941176,15.058823529411764,198.06239423800037,192.0282730265554,166.58527524132472,159.32631646699005,0.0,0.0,0.0,1322.5325780366934
83,9.0,12.214285714285714,14.785714285714286,17.428571428571427,10.25,9.642857142857142,14.5,10.964285714285714,362.7308521003498,356.0184565944142,366.63330889067464,417.19816332060475,0.0,0.0,0.0,1193.3041184028866
84,16.8,14.84,11.04,14.72,15.08,5.64,20.8,9.64,180.1020893583591,234.38952877961955,339.8029608743373,153.70536614816606,0.0,0.0,0.0,1062.7031164871632
85,7.916666666666667,2.1666666666666665,7.416666666666667,18.333333333333332,15.833333333333334,8.916666666666666,10.0,11.25,206.40131439056623,45.13700251990733,95.1908693261578,73.97772677238207,0.0,0.0,0.0,877.5343839819276
86,14.833333333333334,7.666666666666667,16.1,13.666666666666666,9.733333333333333,12.2,11.533333333333333,14.033333333333333,143.19079912572388,221.57885072498948,109.84935597981993,206.65855393579014,0.0,0.0,0.0,826.1505894800354
87,9.612903225806452,15.483870967741936,17.06451612903226,11.0,12.161290322580646,6.32258064516129,12.935483870967742,10.612903225806452,326.7626614033196,450.67376984170784,348.97137240767177,392.7635004271672,0.0,0.0,0.0,640.3360736283356
88,10.785714285714286,9.142857142857142,11.178571428571429,14.535714285714286,17.178571428571427,10.607142857142858,11.928571428571429,10.642857142857142,164.41856153270254,197.82842133363286,202.15100165115746,217.91872459548964,0.0,0.0,0.0,598.1813211296057
89,10.130434782608695,14.826086956521738,12.130434782608695,12.869565217391305,11.347826086956522,13.565217391304348,11.869565217391305,9.565217391304348,50.14924493899776,55.669761025642224,60.428752292503056,51.51498313393932,0.0,0.0,0.0,524.7918943911249
90,19.4,15.3,15.6,6.4,8.8,9.0,6.9,4.7,114.4344003693881,212.3194388275966,95.4829332074522,85.9388446938755,0.0,0.0,0.0,472.13289387425795
91,5.166666666666667,12.666666666666666,11.333333333333334,11.5,9.166666666666666,13.166666666666666,15.333333333333334,9.416666666666666,434.0806149119804,244.5611253179935,251.28532537001306,349.18432441998516,0.0,0.0,0.0,444.2198415880004
92,17.4,12.433333333333334,12.3,9.7,15.233333333333333,13.366666666666667,15.066666666666666,11.866666666666667,184.8445901692653,209.5704964061254,219.0258487557043,279.0518473739624,0.0,0.0,0.0,533.6888093806052
93,22.5,7.5,20.0,34.5,0.0,18.5,21.0,30.0,7.140054274353785,340.6200701797132,97.14310109909992,0.0,0.0,0.0,0.0,664.2594804754335
94,20.0,7.6,3.8,14.9,14.6,16.0,17.7,10.7,341.7630549792183,286.8785371391515,200.26789342613685,378.33926877085185,0.0,0.0,0.0,704.7959162835994
95,8.958333333333334,12.583333333333334,10.458333333333334,11.125,16.416666666666668,10.708333333333334,11.041666666666666,11.583333333333334,186.1845194144084,158.53654247156945,182.74639933224987,272.06162693826064,0.0,0.0,0.0,837.0777126455163
96,8.470588235294118,9.735294117647058,5.411764705882353,10.970588235294118,12.058823529411764,10.647058823529411,13.941176470588236,11.058823529411764,42.5898543220616,43.62608500320237,82.69032560898609,68.88019299423365,0.0,0.0,0.0,1024.857906699404
97,20.916666666666668,14.083333333333334,12.583333333333334,11.5,5.916666666666667,16.5,9.333333333333334,21.666666666666668,296.16611085445635,158.12222215419465,236.15467736477407,205.40636450296293,0.0,0.0,0.0,1059.2526430782884
98,14.428571428571429,15.285714285714286,13.619047619047619,19.523809523809526,11.619047619047619,7.285714285714286,12.571428571428571,13.714285714285714,177.8777591506902,329.2397886927833,341.27428172255355,435.21606786043344,0.0,0.0,0.0,1220.2934809309595
99,13.1,5.2,20.4,12.9,20.1,10.2,10.5,15.6,254.62397418563637,224.11561858566182,309.01654534424176,90.82698857729808,0.0,0.0,0.0,1328.4947538926363
100,17.0,14.384615384615385,14.692307692307692,16.307692307692307,7.384615384615385,17.692307692307693,18.307692307692307,9.846153846153847,139.93461768379103,7.446267422904071,88.76506989122367,53.26195705053073,0.0,0.0,0.0,1537.6172328151438
101,19.2,9.4,12.6,17.8,9.0,8.8,14.2,4.0,64.65837334101991,276.5301814286643,226.96030930916783,344.7230189028551,0.0,0.0,0.0,1584.8818908611975
102,15.176470588235293,8.352941176470589,10.0,13.176470588235293,7.705882352941177,13.176470588235293,12.941176470588236,7.0588235294117645,244.197963114024,397.3095958304456,330.2291161968705,277.2810983139285,0.0,0.0,0.0,1551.5952180107397
103,12.5,21.9,12.9,10.8,17.6,13.0,9.6,12.6,183.8860312441682,316.41108693576774,254.47171418212815,189.38731605109427,0.0,0.0,0.0,1504.942579757351
104,7.264705882352941,16.705882352941178,10.970588235294118,12.058823529411764,12.588235294117647,15.735294117647058,12.264705882352942,15.794117647058824,50.77567954593522,68.9567899383473,120.8134173844469,111.662809844543,0.0,0.0,0.0,1483.255541993238
105,13.043478260869565,14.0,17.130434782608695,11.695652173913043,10.478260869565217,7.608695652173913,12.608695652173912,11.91304347826087,184.3910563843647,162.50963452658877,154.50157997729448,239.78658695143713,0.0,0.0,0.0,1478.2728143397137
106,6.090909090909091,9.909090909090908,11.181818181818182,10.0,12.090909090909092,8.727272727272727,12.090909090909092,13.272727272727273,231.23930541836083,277.40822166966825,279.8530178616475,547.380260294368,0.0,0.0,0.0,1339.079726713465
107,16.08695652173913,12.391304347826088,11.695652173913043,9.478260869565217,9.130434782608695,14.869565217391305,10.73913043478261,8.434782608695652,156.8187373875045,253.3955238208925,226.81519172386572,222.50415687156388,0.0,0.0,0.0,1164.2061836924888
108,11.944444444444445,7.277777777777778,9.055555555555555,11.11111111111111,19.27777777777778,12.166666666666666,7.666666666666667,10.944444444444445,112.60522275305932,99.55560735487046,50.548469281574754,111.13764030196421,0.0,0.0,0.0,1031.4666037835684
109,8.7,5.0,9.8,7.0,21.2,10.7,13.7,7.9,218.9175490915547,349.2907626922309,347.461975063463,134.51289865806217,0.0,0.0,0.0,1035.4708456565766
110,13.538461538461538,17.076923076923077,9.923076923076923,14.846153846153847,15.153846153846153,13.461538461538462,12.307692307692308,23.0,370.0944820664768,263.1585733466861,447.0040763591765,268.6919682161202,0.0,0.0,0.0,684.5410925882277
111,11.142857142857142,13.380952380952381,14.571428571428571,9.904761904761905,7.571428571428571,8.523809523809524,8.380952380952381,12.142857142857142,263.7930136284779,183.82031591576168,158.50598877072258,177.12732812543527,0.0,0.0,0.0,747.705974312874
112,8.6,7.1,9.3,17.8,13.4,15.0,13.7,7.1,83.96366229094217,8.5816886610228,2.822955167223444,95.26450477224134,0.0,0.0,0.0,671.8719779534414
113,19.75,14.625,15.5,5.0,5.75,13.0,16.5,12.0,237.96855884028605,172.82280161193034,180.83767463775447,452.6991610583892,0.0,0.0,0.0,632.1919873242072
114,9.64,14.72,10.64,7.28,13.6,14.0,12.88,14.52,352.70473937722784,211.40145296813932,396.4394553726402,335.8630344164913,0.0,0.0,0.0,579.3460429177205
115,16.357142857142858,14.214285714285714,15.142857142857142,14.0,8.285714285714286,9.928571428571429,12.857142857142858,6.285714285714286,316.0576448187594,253.2517887846211,129.44953938745692,210.8757292319012,0.0,0.0,0.0,632.7954380760812
116,15.0,14.214285714285714,8.285714285714286,9.785714285714286,6.142857142857143,15.285714285714286,9.428571428571429,7.714285714285714,85.79284626932653,101.22842187512435,200.37960973788702,82.83780471979894,0.0,0.0,0.0,699.6173733924649
117,12.705882352941176,14.705882352941176,20.941176470588236,19.88235294117647,12.235294117647058,4.294117647058823,15.176470588235293,7.529411764705882,131.29535454685643,279.1606051515359,206.93331320255982,226.5920740144479,0.0,0.0,0.0,795.518102261708
118,18.09090909090909,10.090909090909092,8.454545454545455,6.0,20.363636363636363,9.181818181818182,9.909090909090908,12.636363636363637,354.4887679508655,499.3447656589088,255.34069630267047,240.80138997347674,0.0,0.0,0.0,763.5732518869966
119,9.333333333333334,4.5,20.166666666666668,14.666666666666666,22.166666666666668,6.166666666666667,13.5,7.166666666666667,203.1530370546371,100.51149802899228,50.43074076553098,334.4780255177265,0.0,0.0,0.0,946.1484715467404
120,13.433333333333334,10.3,16.166666666666668,12.466666666666667,9.633333333333333,12.966666666666667,14.733333333333333,10.266666666666667,144.9301683181732,70.666688777168,79.02572440786828,87.35818639180674,0.0,0.0,0.0,1173.556047017946
121,13.0,11.6875,17.6875,10.125,18.4375,14.625,8.75,11.6875,179.7564556482397,339.5179052033967,79.88432996757084,158.3060637103715,0.0,0.0,0.0,1455.4710957719788
122,10.35,12.475,12.3,12.375,13.375,11.2,14.425,8.55,359.7647413526065,363.2799473671061,428.9918487336701,347.21182888142243,0.0,0.0,0.0,1391.3164134248314
123,4.166666666666667,18.0,21.0,7.666666666666667,11.166666666666666,2.0,10.333333333333334,23.0,67.74883119247053,247.76417001426128,79.05363672862457,80.24541499040933,0.0,0.0,0.0,1415.1516790527942
124,10.9,17.3,10.8,6.7,12.9,15.4,10.4,21.2,29.40893172731277,83.71764442182946,56.92862185047458,30.642134111943324,0.0,0.0,0.0,1645.644790333663
125,11.125,9.75,14.875,16.25,14.375,14.0,20.625,5.5,299.3551371417234,188.58083249094565,315.7708256572705,306.91264327385875,0.0,0.0,0.0,1545.6611535764773
126,9.73913043478261,9.956521739130435,13.91304347826087,14.434782608695652,12.782608695652174,16.52173913043478,17.565217391304348,8.869565217391305,268.80311581258314,258.49167834593794,238.49873839127898,408.42790054508185,0.0,0.0,0.0,1702.445004896805
127,19.375,10.625,10.875,12.75,21.375,6.25,18.375,13.375,158.60294413714982,157.02223374944566,149.18420582258486,168.68124593173292,0.0,0.0,0.0,1726.310461766796
128,15.851851851851851,14.703703703703704,12.62962962962963,18.666666666666668,9.814814814814815,15.962962962962964,15.074074074074074,12.25925925925926,92.94663931265859,70.7879505899585,40.62760803455576,88.85975613495239,0.0,0.0,0.0,1521.9196890927446
129,19.0,11.0,16.8,7.0,24.2,20.8,16.2,12.0,261.2101541451512,654.422869914029,400.4495240864253,163.93639468797642,0.0,0.0,0.0,1433.3447466490484
130,11.037037037037036,11.62962962962963,7.074074074074074,14.555555555555555,13.74074074074074,10.222222222222221,14.444444444444445,12.185185185185185,242.2608068719968,253.53726937086103,259.94142233043135,161.65117998637342,0.0,0.0,0.0,1338.8106350417208
