n_week,prod_0,prod_1,prod_2,prod_3,prod_4,prod_5,prod_6,prod_7,prod_8,prod_9,prod_10,prod_11,prod_12,prod_13,prod_14,prod_15
14,7.9,12.25,10.2,16.6,8.95,11.75,11.0,9.85,142.24252289375454,228.54663204512545,205.62339793116743,115.9524084339046,0.0,0.0,0.0,563.8890695701723
15,13.333333333333334,10.866666666666667,13.0,14.4,10.666666666666666,12.0,21.8,9.266666666666667,263.42077535936755,385.1208240754169,144.4611006906053,443.9756419654115,0.0,0.0,0.0,710.2701186375596
16,20.941176470588236,15.470588235294118,17.764705882352942,7.0,17.176470588235293,8.235294117647058,7.764705882352941,9.470588235294118,114.18056234646966,229.33647257201417,167.85219870943118,180.95718926496068,0.0,0.0,0.0,389.2015615078774
17,9.272727272727273,13.636363636363637,12.136363636363637,12.363636363636363,10.363636363636363,17.363636363636363,10.909090909090908,13.954545454545455,72.0400800191843,48.1817761951065,110.48786793717446,74.71929755738388,0.0,0.0,0.0,153.79659483740235
18,11.777777777777779,17.59259259259259,11.37037037037037,14.185185185185185,13.592592592592593,20.74074074074074,9.296296296296296,15.0,141.59749734386398,140.36474076828165,153.39683171734302,230.12047813887241,0.0,0.0,0.0,449.6862336492527
19,10.75,6.5,22.5,14.5,0.0,6.25,22.25,7.0,471.16447344840833,207.55120976764982,439.5637399424688,736.3567628315305,0.0,0.0,0.0,683.3160403226083
20,15.307692307692308,14.692307692307692,14.0,16.307692307692307,3.8461538461538463,16.615384615384617,7.6923076923076925,12.307692307692308,374.9292161733692,332.44301708478355,197.92683306688562,45.8730329333977,0.0,0.0,0.0,462.28394842765374
21,9.153846153846153,15.115384615384615,13.538461538461538,6.961538461538462,12.115384615384615,14.923076923076923,13.192307692307692,12.384615384615385,70.57826558360004,87.28240388658904,100.97674467065144,49.87886287724494,0.0,0.0,0.0,197.4520793116162
22,20.272727272727273,18.545454545454547,16.272727272727273,13.181818181818182,9.909090909090908,9.090909090909092,9.545454545454545,4.090909090909091,308.154396625443,230.1375012301814,122.58915021637168,85.8725148604617,0.0,0.0,0.0,445.8255721778121
23,11.105263157894736,12.473684210526315,8.631578947368421,11.947368421052632,18.31578947368421,15.0,16.57894736842105,6.157894736842105,319.95869830839655,548.0666915774997,431.5431230630494,338.7600474901691,0.0,0.0,0.0,811.0417896606349
24,10.842105263157896,11.894736842105264,11.736842105263158,14.210526315789474,14.578947368421053,16.31578947368421,6.7368421052631575,11.526315789473685,120.96152982459212,245.38580324841942,275.4030827358658,211.11513034809585,0.0,0.0,0.0,508.4065379678693
25,8.428571428571429,15.857142857142858,8.857142857142858,11.142857142857142,8.571428571428571,18.714285714285715,13.142857142857142,14.285714285714286,153.6342637283686,81.66680973848189,115.9121143888077,0.0,0.0,0.0,0.0,307.2836889658088
26,10.4,7.0,8.1,8.0,17.8,14.9,10.5,14.0,249.15811988699397,195.10968528085036,172.72829588392892,123.42088412126051,0.0,0.0,0.0,598.7545586486069
27,24.333333333333332,1.3333333333333333,16.5,17.333333333333332,12.166666666666666,6.5,10.0,15.0,321.5217346703868,18.645225382359524,462.7214270232441,248.42017159441548,0.0,0.0,0.0,829.7585557693504
28,8.461538461538462,12.692307692307692,15.692307692307692,8.0,7.923076923076923,6.384615384615385,9.846153846153847,12.923076923076923,116.72560477840936,117.16762199772043,238.69423820717427,137.50819339612724,0.0,0.0,0.0,470.6370539120487
29,10.476190476190476,15.476190476190476,8.80952380952381,10.952380952380953,9.380952380952381,14.476190476190476,12.761904761904763,16.428571428571427,81.51713741967608,86.46251108394323,40.760322915724274,87.59351332142606,0.0,0.0,0.0,247.72339657503312
30,12.714285714285714,11.571428571428571,19.571428571428573,14.285714285714286,15.285714285714286,3.7142857142857144,6.428571428571429,12.714285714285714,118.16090215906425,59.516777664375255,222.26468973635846,241.3640037473615,0.0,0.0,0.0,485.9308728470325
31,2.1666666666666665,0.0,17.666666666666668,16.0,5.833333333333333,4.166666666666667,16.833333333333332,10.833333333333334,100.50764178573445,520.7342115986952,163.6991697637263,792.6736953482828,0.0,0.0,0.0,872.4227922211479
32,21.125,9.0625,14.4375,14.625,16.125,19.1875,9.5,14.4375,213.7247447163567,181.97995010860353,147.08280492077014,293.1610822921793,0.0,0.0,0.0,624.1400952496567
33,6.714285714285714,19.285714285714285,12.142857142857142,3.857142857142857,16.428571428571427,19.0,17.0,8.142857142857142,42.151350089892894,61.26181830723539,4.465837836420657,85.32924817878158,0.0,0.0,0.0,278.7170541185829
34,8.76923076923077,8.307692307692308,14.692307692307692,13.384615384615385,15.76923076923077,19.307692307692307,9.0,11.538461538461538,130.87780756769678,321.9967651140847,177.63933935756938,299.19364536495743,0.0,0.0,0.0,564.0660995004635
35,13.875,14.125,18.0,16.25,12.125,18.25,10.75,18.75,484.4351992184314,385.60539762614445,320.3723903302939,268.7817276102105,0.0,0.0,0.0,860.2893723867272
36,10.157894736842104,9.894736842105264,11.0,16.68421052631579,12.31578947368421,14.789473684210526,6.842105263157895,8.473684210526315,144.00986822769337,348.5858916435679,310.0111894193932,103.22548898755245,0.0,0.0,0.0,670.2115026385208
37,12.222222222222221,3.111111111111111,14.0,11.777777777777779,8.0,13.11111111111111,12.666666666666666,8.88888888888889,211.2415737038718,26.294536041833965,41.85734536463634,0.0,0.0,0.0,0.0,266.3300378045012
38,8.333333333333334,9.133333333333333,11.133333333333333,8.266666666666667,9.266666666666667,12.4,17.666666666666668,11.933333333333334,368.3789610367778,414.1721146951113,262.3443959034477,196.8219854158325,0.0,0.0,0.0,672.8536465193679
39,18.384615384615383,12.0,12.846153846153847,13.615384615384615,15.0,18.23076923076923,13.307692307692308,13.923076923076923,463.90559352183965,250.95320811349336,576.0800915453318,198.28580481049477,0.0,0.0,0.0,1001.4865233031485
40,8.0,12.285714285714286,10.857142857142858,4.428571428571429,12.285714285714286,14.857142857142858,26.714285714285715,17.714285714285715,108.21824337327755,375.754506624576,367.97770834154613,164.42324179637748,0.0,0.0,0.0,697.9863936565368
41,15.521739130434783,11.73913043478261,15.521739130434783,12.608695652173912,12.565217391304348,12.304347826086957,18.782608695652176,15.043478260869565,122.81978795154173,63.48169893759892,60.95884288783153,53.4239309322627,0.0,0.0,0.0,344.5267089738923
42,15.363636363636363,16.181818181818183,19.90909090909091,14.545454545454545,11.0,12.454545454545455,16.454545454545453,12.454545454545455,233.0187098747918,96.38139937874867,214.88051892091914,169.02343180884063,0.0,0.0,0.0,645.4531678761705
43,12.857142857142858,10.5,10.5,8.785714285714286,14.5,14.428571428571429,14.642857142857142,9.642857142857142,466.3967841853203,224.74772442632292,246.13334118898965,118.8381354098434,0.0,0.0,0.0,1016.6353577548896
44,13.5,12.9,9.05,11.7,10.15,14.2,8.55,18.95,193.62065916829368,163.2187841642522,132.93816745342593,92.48213640989124,0.0,0.0,0.0,674.2767541969098
45,14.727272727272727,13.272727272727273,19.636363636363637,17.363636363636363,7.181818181818182,9.545454545454545,18.363636363636363,14.636363636363637,47.72530236118987,39.592494293708064,57.53299438734292,127.73220377781075,0.0,0.0,0.0,227.52100872831736
46,10.166666666666666,2.3333333333333335,4.5,16.833333333333332,1.6666666666666667,27.5,13.5,9.333333333333334,450.7011612797601,165.21747439342164,201.47301581656492,0.0,0.0,0.0,0.0,332.2854249547395
47,8.458333333333334,12.666666666666666,11.375,11.625,10.291666666666666,15.125,9.791666666666666,10.75,380.3155314344206,295.91591656047484,438.321104672076,279.64890727051016,0.0,0.0,0.0,312.4564969460626
48,16.125,11.1875,20.0625,9.8125,15.8125,12.375,16.375,8.625,148.83145097871267,133.62643708603062,211.36949749362927,254.57750650868402,0.0,0.0,0.0,523.7161028428476
49,6.6,7.0,17.8,8.8,4.2,14.8,0.0,7.4,32.452389634375706,91.43599188757707,76.92313616145847,14.53477411851577,0.0,0.0,0.0,780.8395169098922
50,11.5,16.9375,15.375,9.9375,23.5625,9.0,4.9375,7.5625,314.34510121199173,169.56380988589825,262.44992300620794,295.3513504332903,0.0,0.0,0.0,900.3424953708513
51,15.375,15.625,13.375,18.75,12.125,14.5,18.75,6.375,357.54907016739475,392.270449552008,465.55145860441695,155.0864376071721,0.0,0.0,0.0,930.4682372152316
52,18.136363636363637,16.727272727272727,12.772727272727273,10.863636363636363,9.454545454545455,15.272727272727273,6.909090909090909,11.227272727272727,283.63725844528113,114.38583155327309,181.93368570963887,236.18380937540388,0.0,0.0,0.0,1053.4004192507239
53,4.285714285714286,15.0,14.142857142857142,4.285714285714286,12.142857142857142,6.428571428571429,11.571428571428571,11.714285714285714,80.66480643880256,183.02475262899253,74.40043514799162,0.0,0.0,0.0,0.0,1180.667567424253
54,13.727272727272727,3.772727272727273,7.590909090909091,13.772727272727273,10.954545454545455,10.863636363636363,16.045454545454547,5.045454545454546,248.85397354827867,219.9518122280583,298.8345957746629,203.06873275627012,0.0,0.0,0.0,1173.5186946959
55,10.222222222222221,14.88888888888889,21.666666666666668,11.88888888888889,6.444444444444445,10.777777777777779,8.444444444444445,7.666666666666667,408.82145068269506,308.24853609182213,627.6837000759352,332.7557863968653,0.0,0.0,0.0,1128.890762619
56,9.55,17.3,8.9,12.05,14.25,7.35,17.3,14.7,219.76246633156103,222.81469924645702,145.9602088648207,214.43144035503155,0.0,0.0,0.0,1112.242108197508
57,7.428571428571429,12.333333333333334,17.238095238095237,13.19047619047619,10.238095238095237,8.952380952380953,14.666666666666666,12.857142857142858,82.21039186276141,134.61251665095443,70.8434084390405,130.39880919831836,0.0,0.0,0.0,1102.1415424497375
58,18.1,2.5,10.1,12.6,16.7,11.3,10.1,13.5,244.584915265093,223.8429494426613,363.6000017850878,150.3042637507595,0.0,0.0,0.0,1089.1887988427031
59,9.379310344827585,9.827586206896552,8.448275862068966,12.96551724137931,13.89655172413793,11.344827586206897,10.655172413793103,14.10344827586207,266.4772391351873,406.5492177139924,446.33199028812436,321.3955483709286,0.0,0.0,0.0,1048.6526787419239
60,4.25,15.625,5.25,12.75,13.5,14.125,12.25,4.5,109.56330628257544,325.58089293873417,244.21305332529286,188.72982496067465,0.0,0.0,0.0,903.4553062075488
61,9.4,13.88,15.6,13.0,13.04,9.84,10.72,14.64,75.7718400099924,83.99156000889799,23.808223152231832,89.75453716112193,0.0,0.0,0.0,747.0407244895662
62,14.3125,14.125,5.3125,12.625,13.0,7.8125,10.9375,19.6875,241.34657417177613,222.49234577379434,191.39633404613073,255.34786942047475,0.0,0.0,0.0,621.8391652683015
63,18.444444444444443,10.222222222222221,9.444444444444445,13.88888888888889,15.11111111111111,12.333333333333334,12.777777777777779,10.88888888888889,685.6288715823326,445.5671858066318,531.1705563765667,201.94730619973888,0.0,0.0,0.0,394.0313792897237
64,11.823529411764707,13.088235294117647,10.176470588235293,11.205882352941176,13.558823529411764,11.705882352941176,12.441176470588236,11.0,94.24165159889417,257.78233224412844,248.90102643481964,145.2491921349938,0.0,0.0,0.0,398.85945358618324
65,17.4375,10.9375,15.6875,8.25,11.625,11.3125,16.4375,14.9375,76.80755781815262,137.10805044203795,115.71297874236419,27.815338509088075,0.0,0.0,0.0,374.72114540169537
66,14.928571428571429,13.0,13.642857142857142,9.0,11.428571428571429,16.857142857142858,17.928571428571427,13.642857142857142,208.29737100208334,228.7344157931884,207.27720246693642,342.08778595677734,0.0,0.0,0.0,331.2340313402857
67,17.785714285714285,7.357142857142857,4.285714285714286,18.714285714285715,9.857142857142858,8.857142857142858,12.428571428571429,17.785714285714285,198.11005159404726,344.38341297792175,248.4007834246886,339.14969968068584,0.0,0.0,0.0,281.25596946370536
68,10.5,20.9,3.9,18.1,5.1,9.2,18.2,12.9,74.79154614601978,294.26567063644865,211.70455693837985,125.82598515937659,0.0,0.0,0.0,442.41658134349325
69,11.0,21.333333333333332,1.4444444444444444,11.0,13.88888888888889,8.444444444444445,19.333333333333332,2.2222222222222223,67.69564218096284,58.496914390460766,84.02554824267548,89.78586874312757,0.0,0.0,0.0,416.9295738751705
70,12.333333333333334,17.25,15.833333333333334,5.666666666666667,5.083333333333333,19.25,13.333333333333334,9.5,262.9491868668557,298.33553016541765,175.1683862875631,281.856464461516,0.0,0.0,0.0,444.661295951976
71,21.0,12.0,12.8,10.2,13.0,22.4,9.0,2.2,543.4744898811747,392.93302713078367,311.7340533138601,373.14414656202564,0.0,0.0,0.0,694.589193969653
72,15.333333333333334,4.0,15.666666666666666,0.8333333333333334,12.333333333333334,12.833333333333334,9.833333333333334,8.0,174.5640701600494,180.2451303803041,267.54322838841773,204.51998911076933,0.0,0.0,0.0,700.2155453053218
73,13.75,10.625,2.375,4.75,6.75,11.0,14.5,12.1875,101.43195244494956,64.44773251566957,102.12029326045331,59.906898706250146,0.0,0.0,0.0,950.9290059348301
74,16.555555555555557,15.555555555555555,10.722222222222221,11.11111111111111,17.88888888888889,13.444444444444445,13.88888888888889,12.333333333333334,178.03827389531932,99.66627367626194,243.12018619558134,119.11138447094234,0.0,0.0,0.0,912.0373208449671
75,11.555555555555555,11.0,7.888888888888889,18.77777777777778,10.777777777777779,9.444444444444445,12.666666666666666,12.444444444444445,400.9717237569687,520.5981035727845,422.2284354112935,471.92202601089775,0.0,0.0,0.0,1167.4883078037756
76,11.85,11.15,16.75,17.2,14.0,13.2,13.0,12.55,188.87896015339638,150.99822296760038,121.02392738687797,178.38123204448598,0.0,0.0,0.0,1191.1903692893452
77,4.6923076923076925,6.230769230769231,5.538461538461538,15.76923076923077,11.615384615384615,16.76923076923077,11.307692307692308,10.153846153846153,71.77979858800595,135.26127169666754,170.8896588698413,114.62210249529038,0.0,0.0,0.0,1311.5443655997447
78,4.6923076923076925,16.53846153846154,11.461538461538462,11.846153846153847,11.76923076923077,3.923076923076923,8.76923076923077,13.538461538461538,151.0924061460581,134.8227956867974,170.4400919173159,278.3003515655481,0.0,0.0,0.0,1411.3953480993187
79,14.6,10.9,15.7,18.0,18.4,13.2,10.0,16.1,405.76647018617115,313.5024907361455,315.38118676515245,405.0539686451917,0.0,0.0,0.0,1238.3893798169904
80,14.6,16.4,5.0,9.4,11.0,26.2,21.2,12.8,271.50368286782873,64.18840350249381,194.64692776153487,76.06567508716752,0.0,0.0,0.0,1178.5338681231283
81,7.625,8.9375,10.375,14.0625,16.5,10.625,10.4375,18.125,148.02184850170087,135.8207782079907,44.02269998753233,42.29919504001717,0.0,0.0,0.0,1306.0035062872057
82,0.0,16.0,22.666666666666668,13.666666666666666,0.0,15.333333333333334,2.0,11.0,239.89985697516622,417.3880826193058,197.3724417005387,203.2874867157046,0.0,0.0,0.0,1179.9481420204
83,9.375,17.125,9.625,11.0,8.625,19.25,12.625,14.375,398.39161863942775,373.7397197535819,501.45761826585266,360.0928982938235,0.0,0.0,0.0,1058.3751966525194
84,9.117647058823529,10.352941176470589,16.764705882352942,14.705882352941176,20.58823529411765,12.647058823529411,11.941176470588236,8.294117647058824,144.7228447066498,258.543857090867,138.19064661164808,215.37556914884888,0.0,0.0,0.0,1007.3744711336876
85,12.884615384615385,16.846153846153847,13.76923076923077,16.692307692307693,15.115384615384615,9.615384615384615,14.26923076923077,15.615384615384615,81.24894100574862,71.27755487141395,117.69909912626704,74.31560603121336,0.0,0.0,0.0,974.5007037727573
86,7.363636363636363,13.272727272727273,11.272727272727273,8.272727272727273,8.818181818181818,16.90909090909091,16.454545454545453,14.909090909090908,209.66975438492855,329.86912315986615,163.81513215317736,87.17048649450213,0.0,0.0,0.0,826.0638309408365
87,13.68421052631579,8.0,5.7894736842105265,8.894736842105264,11.68421052631579,10.157894736842104,11.736842105263158,12.526315789473685,309.1710453975917,291.0694049916513,334.66688253288237,388.2966697324066,0.0,0.0,0.0,714.296949595926
88,13.551724137931034,12.068965517241379,16.310344827586206,11.89655172413793,21.20689655172414,13.275862068965518,9.448275862068966,13.10344827586207,240.54165454990294,251.2627910193741,172.45298946939764,167.25809356057863,0.0,0.0,0.0,577.776360859185
89,19.666666666666668,13.0,18.666666666666668,10.333333333333334,10.666666666666666,0.5,9.0,8.0,71.48708358529099,8.547690816525185,35.387443284564675,36.999812019760746,0.0,0.0,0.0,527.7279707738289
90,8.333333333333334,13.666666666666666,22.5,24.333333333333332,21.833333333333332,9.5,12.333333333333334,24.166666666666668,218.2196955438366,247.80253672881986,216.38551607632462,401.9629293553474,0.0,0.0,0.0,446.1729538872599
91,3.5,23.0,10.25,24.75,7.75,24.75,4.5,26.5,490.4938010710284,286.48826961097177,537.6477025054193,170.40349656320964,0.0,0.0,0.0,386.1070400937464
92,12.833333333333334,8.083333333333334,18.333333333333332,7.0,21.583333333333332,16.833333333333332,16.5,11.5,140.29657820227217,232.5922145201417,101.98384786356895,223.0504321140569,0.0,0.0,0.0,436.89752136160706
93,10.666666666666666,10.125,9.833333333333334,11.416666666666666,9.708333333333334,17.708333333333332,10.708333333333334,15.958333333333334,103.87065747298755,114.31603644489512,73.12444445445537,115.25336058405516,0.0,0.0,0.0,523.3874181684386
94,6.909090909090909,17.363636363636363,15.090909090909092,8.636363636363637,10.454545454545455,13.363636363636363,7.2727272727272725,10.454545454545455,212.4922140246509,144.88187477377528,182.83472089068547,142.0457251256951,0.0,0.0,0.0,603.3252600698357
95,16.967741935483872,12.0,12.290322580645162,9.129032258064516,8.96774193548387,14.161290322580646,13.35483870967742,8.0,369.8576220420921,207.34341125827393,307.63439000414354,421.7961950882737,0.0,0.0,0.0,722.1005123164451
96,15.545454545454545,14.318181818181818,9.318181818181818,14.045454545454545,16.954545454545453,14.772727272727273,7.7272727272727275,13.818181818181818,231.5750379199526,249.16522386038605,133.72021269936025,238.53592022960254,0.0,0.0,0.0,844.8970494877929
97,12.23076923076923,9.73076923076923,11.538461538461538,11.73076923076923,14.038461538461538,8.153846153846153,8.23076923076923,10.461538461538462,150.44336317078185,46.77777802079534,58.77683248630894,106.19580299288542,0.0,0.0,0.0,1007.1060352800162
98,12.0,4.555555555555555,12.222222222222221,9.666666666666666,5.222222222222222,14.444444444444445,12.88888888888889,12.555555555555555,177.521153529884,238.41187339218266,231.28913135060532,241.48946745706314,0.0,0.0,0.0,1104.752649648284
99,18.5,15.833333333333334,18.5,21.666666666666668,9.833333333333334,9.833333333333334,8.666666666666666,6.833333333333333,378.0107608444827,545.5579159919095,141.19400186625708,313.72854658891447,0.0,0.0,0.0,1383.5418797888108
100,13.962962962962964,15.814814814814815,16.59259259259259,8.88888888888889,10.62962962962963,7.851851851851852,10.148148148148149,13.777777777777779,216.8120674676986,231.39990512015248,216.7056995155375,146.65345305847015,0.0,0.0,0.0,1327.9090220814087
101,15.033333333333333,5.766666666666667,16.733333333333334,9.466666666666667,11.266666666666667,12.1,12.566666666666666,10.8,86.88919234992638,80.45760835654625,141.70416892509078,104.77943050074578,0.0,0.0,0.0,1360.4163337800276
102,10.777777777777779,13.166666666666666,17.22222222222222,16.666666666666668,10.61111111111111,18.944444444444443,12.11111111111111,9.722222222222221,119.18669442930036,247.7556695688679,265.52684548656885,164.31226556147516,0.0,0.0,0.0,1443.201878547329
103,12.12,12.92,6.4,16.16,14.76,11.44,11.76,11.56,326.60162515677035,271.64184055360363,259.4685604328184,246.15699357456546,0.0,0.0,0.0,1450.4464861366578
104,14.285714285714286,11.857142857142858,10.142857142857142,6.857142857142857,6.571428571428571,0.2857142857142857,19.428571428571427,17.714285714285715,293.80873024123593,60.443842858269015,227.0026816040525,173.16167402262207,0.0,0.0,0.0,1580.8579646686917
105,4.125,17.375,27.5,14.0,5.125,13.25,2.125,20.625,108.75138182552955,159.2061037524963,37.75356213206116,64.0506244508947,0.0,0.0,0.0,1427.7393393177626
106,1.8,8.8,2.0,20.0,12.8,8.6,12.4,4.4,269.0245501419857,10.392809292433668,87.37936975053923,277.24783623439816,0.0,0.0,0.0,1221.480308718949
107,13.7,12.0,10.0,17.2,11.6,8.95,6.6,10.05,203.7469951715214,324.20480217540467,429.7409729515688,440.0022912001044,0.0,0.0,0.0,1278.8097080866328
108,12.5,18.5,20.166666666666668,11.333333333333334,11.0,28.5,6.666666666666667,19.166666666666668,250.61201193678937,13.892188973953232,242.52575236931034,349.9745649598153,0.0,0.0,0.0,1253.0753085783927
109,15.533333333333333,7.333333333333333,12.466666666666667,7.466666666666667,9.733333333333333,14.066666666666666,10.4,15.666666666666666,87.22227850426025,71.3037493477519,65.45674015292343,70.05145763379416,0.0,0.0,0.0,1115.879302782774
110,9.96,8.08,9.24,17.12,15.36,10.68,15.32,16.28,231.52096872362767,267.8212479367716,198.43746149626756,224.53455502269736,0.0,0.0,0.0,912.7894816334218
111,0.0,25.0,0.0,42.0,0.0,0.0,21.0,12.0,956.3898821425502,23.14556057819536,0.0,0.0,0.0,0.0,0.0,457.3073169313942
112,11.357142857142858,12.857142857142858,3.7142857142857144,6.428571428571429,12.642857142857142,11.428571428571429,17.571428571428573,17.785714285714285,108.31521839483844,342.0266083108855,156.0702731535342,285.1546681811813,0.0,0.0,0.0,723.0212596897519
113,18.272727272727273,19.90909090909091,8.454545454545455,16.818181818181817,7.181818181818182,13.272727272727273,3.727272727272727,19.363636363636363,23.119348759493878,127.15273189893679,77.0989272956847,73.95130609337893,0.0,0.0,0.0,661.6905115168137
114,16.818181818181817,6.363636363636363,11.0,10.909090909090908,18.818181818181817,16.181818181818183,12.545454545454545,8.0,77.11734561162912,134.80106979946606,258.69219845774046,79.03309586125651,0.0,0.0,0.0,473.09135607750994
115,10.166666666666666,26.333333333333332,18.333333333333332,8.833333333333334,4.166666666666667,18.666666666666668,10.0,2.6666666666666665,184.08160202798567,341.42217571820737,231.00740126439086,373.6510458019872,0.0,0.0,0.0,563.5520628788344
116,11.7,15.1,9.5,11.9,10.5,8.5,16.7,21.4,157.4351747349601,83.34170136169712,260.2535303501162,123.69739042724275,0.0,0.0,0.0,750.7284835719364
117,10.75,0.0,7.25,6.75,26.0,13.5,14.5,3.5,152.41266331782415,87.29481472612605,11.64320965660282,110.34616337647377,0.0,0.0,0.0,690.4235798950004
118,10.363636363636363,21.454545454545453,6.090909090909091,6.909090909090909,22.454545454545453,8.090909090909092,15.636363636363637,21.0,234.13418596017527,166.53631690745522,240.82043672950923,254.2879706039479,0.0,0.0,0.0,678.3352363310245
119,20.416666666666668,7.25,10.166666666666666,10.416666666666666,14.916666666666666,12.5,13.916666666666666,19.083333333333332,350.9891579097269,430.7615658650709,483.50533357654257,340.09462329324094,0.0,0.0,0.0,831.562662174661
120,13.0,19.0,11.285714285714286,14.857142857142858,18.142857142857142,12.523809523809524,13.0,7.476190476190476,229.42268110180044,220.86861838646715,264.2050466476004,195.12970284745924,0.0,0.0,0.0,945.1093016872276
121,9.272727272727273,14.045454545454545,10.181818181818182,15.5,13.363636363636363,10.045454545454545,16.40909090909091,14.272727272727273,51.97566333954799,78.13847258334714,63.40288052806939,94.94440750000977,0.0,0.0,0.0,1202.7708664533022
122,29.5,15.75,14.25,4.5,26.25,10.75,0.0,4.0,500.06396468887783,521.823126669871,186.5734699937931,151.46243772956765,0.0,0.0,0.0,1180.5826199082426
123,7.0,14.31578947368421,17.42105263157895,9.157894736842104,10.157894736842104,15.0,6.842105263157895,19.157894736842106,357.08008323459086,383.94981210824756,462.62879325483806,366.5461261184244,0.0,0.0,0.0,1452.488950200874
124,26.857142857142858,13.571428571428571,7.0,14.0,10.428571428571429,14.285714285714286,10.714285714285714,12.714285714285714,192.23387144701238,317.6447516569239,236.1547638478498,49.66164773727563,0.0,0.0,0.0,1579.7749510300166
125,11.21875,11.21875,14.0625,10.90625,13.5,10.75,10.90625,11.09375,98.94689763460612,63.717595775896946,119.89346811164866,92.25801293512554,0.0,0.0,0.0,1584.4275903890145
126,12.518518518518519,11.0,13.222222222222221,18.62962962962963,11.555555555555555,10.296296296296296,13.074074074074074,21.814814814814813,189.28682042120965,130.2477589087042,213.5513240591938,254.75183844238995,0.0,0.0,0.0,1616.6748279535032
127,8.894736842105264,9.526315789473685,10.210526315789474,12.578947368421053,5.105263157894737,15.578947368421053,18.63157894736842,9.210526315789474,438.6956738060856,282.7210532013464,245.4378133619182,539.9555867369372,0.0,0.0,0.0,1694.5019214006368
128,17.0,8.555555555555555,7.888888888888889,6.111111111111111,16.333333333333332,9.0,9.222222222222221,9.666666666666666,215.75174289694775,124.09922108079104,190.13403086515342,211.2501897216583,0.0,0.0,0.0,1594.7187002448873
129,19.4,14.1,5.4,16.0,8.2,6.0,4.5,6.0,53.82010488186362,116.30991032846961,71.0121860341657,199.83433466829445,0.0,0.0,0.0,1670.232247331672
130,7.7,0.0,8.0,4.6,21.0,16.6,13.4,11.1,78.84770228782267,100.91594314599774,255.3380147163823,221.2606771608203,0.0,0.0,0.0,1508.2974765326333
131,9.0,9.857142857142858,14.285714285714286,0.0,19.714285714285715,11.857142857142858,16.428571428571427,20.857142857142858,401.2603970757741,284.57573759475116,168.4713230210986,635.9647669462073,0.0,0.0,0.0,1500.8422533597554
