n_week,prod_0,prod_1,prod_2,prod_3,prod_4,prod_5,prod_6,prod_7,prod_8,prod_9,prod_10,prod_11,prod_12,prod_13,prod_14,prod_15
13,12.068965517241379,11.89655172413793,11.10344827586207,10.620689655172415,13.379310344827585,13.96551724137931,7.827586206896552,10.827586206896552,102.07078287448434,112.0237996539671,112.85452913739252,88.17252707645824,0.0,0.0,0.0,155.13227522315256
14,18.5,20.75,11.333333333333334,9.333333333333334,21.0,13.25,14.583333333333334,10.5,249.30266661839207,171.1754508013751,196.7375132406959,215.35360245724704,0.0,0.0,0.0,478.88507468845955
15,13.384615384615385,23.0,10.307692307692308,10.846153846153847,13.076923076923077,10.461538461538462,12.923076923076923,15.0,240.91679140585802,164.06042833088136,258.45157230711624,181.7515978357265,0.0,0.0,0.0,796.5671796330224
16,9.9,14.6,15.65,14.4,12.2,8.3,7.4,10.9,248.49167790597886,257.36471811267126,189.2012753642304,179.70367866706704,0.0,0.0,0.0,524.6541605714085
17,8.7,11.55,17.8,12.45,15.35,13.5,5.65,12.75,62.441811134113394,144.53758587022992,64.98455161092143,81.51659315492961,0.0,0.0,0.0,134.67770167112886
18,17.9,8.2,12.65,17.45,8.3,10.9,4.65,13.05,186.84527697671635,242.59128570016475,233.02671337756192,183.57343388151452,0.0,0.0,0.0,601.0349988124838
19,11.25,15.4,10.15,17.3,15.0,7.8,16.05,9.15,305.7516279149937,455.74707369782925,250.83296562181766,346.90147446907537,0.0,0.0,0.0,904.1838120712961
20,12.833333333333334,14.222222222222221,17.555555555555557,12.5,6.0,10.055555555555555,11.11111111111111,15.61111111111111,129.96341667330125,227.44382899400705,122.60345594715449,185.02252861783143,0.0,0.0,0.0,583.0175933754584
21,16.266666666666666,14.6,16.533333333333335,14.6,12.933333333333334,14.933333333333334,7.666666666666667,8.666666666666666,26.645638040267013,52.02687674137292,90.70272218916156,44.48848526555414,0.0,0.0,0.0,308.0633771686884
22,11.5,10.625,5.125,13.125,8.875,6.375,7.75,19.25,51.524717233092886,148.96678392952498,325.166769321812,151.05775554735828,0.0,0.0,0.0,494.0833805789896
23,15.678571428571429,13.178571428571429,13.714285714285714,8.857142857142858,11.0,12.464285714285714,12.5,10.178571428571429,436.7917581596703,451.6863448727145,376.82086455067065,381.98405956262087,0.0,0.0,0.0,850.1063469028514
24,8.3,11.0,4.1,13.7,9.8,12.0,18.5,14.0,160.59631618262327,244.725111704963,319.9919289330205,208.62408872753468,0.0,0.0,0.0,561.9494649773414
25,14.416666666666666,19.083333333333332,19.083333333333332,11.75,10.166666666666666,5.916666666666667,15.833333333333334,10.5,40.60504968853318,76.09085164484136,99.05470008312982,146.1037266574199,0.0,0.0,0.0,253.07784130039374
26,12.368421052631579,12.026315789473685,13.894736842105264,14.710526315789474,13.578947368421053,13.868421052631579,11.421052631578947,12.236842105263158,132.8433804903278,239.8001087954312,220.25168673048674,196.14772749648603,0.0,0.0,0.0,588.9787853507746
27,13.75,17.333333333333332,7.125,8.875,17.958333333333332,12.333333333333334,10.416666666666666,11.958333333333334,446.7128175881084,338.081156640236,382.9462374212847,237.75616952920277,0.0,0.0,0.0,815.3979983371643
28,14.971428571428572,12.628571428571428,14.085714285714285,10.17142857142857,11.8,9.914285714285715,15.771428571428572,17.514285714285716,214.80012426358203,163.6545496056901,134.88165536613965,108.60923705446478,0.0,0.0,0.0,587.722750489571
29,15.555555555555555,11.88888888888889,10.777777777777779,18.22222222222222,12.333333333333334,8.88888888888889,18.666666666666668,9.777777777777779,56.48088126131269,99.37436291126825,111.82989132417373,177.84566860397797,0.0,0.0,0.0,305.28210837043804
30,2.769230769230769,14.76923076923077,12.923076923076923,15.846153846153847,17.615384615384617,12.76923076923077,9.0,12.846153846153847,246.61650299222498,184.82289687517613,232.72787282551613,212.48335134133504,0.0,0.0,0.0,503.1757177007977
31,12.333333333333334,14.266666666666667,20.466666666666665,16.133333333333333,15.333333333333334,8.266666666666667,14.933333333333334,11.2,302.34103643783493,310.3757625252152,247.60603908623457,507.99685481641336,0.0,0.0,0.0,865.3372293197589
32,7.166666666666667,10.5,9.722222222222221,9.944444444444445,16.38888888888889,12.61111111111111,11.38888888888889,8.666666666666666,148.85768897000608,108.51472867126468,158.80424758735876,173.5136905643025,0.0,0.0,0.0,532.5598368502458
33,13.461538461538462,7.0,15.076923076923077,8.0,11.23076923076923,13.461538461538462,4.923076923076923,20.923076923076923,31.25232719839124,75.46579301459738,36.087864895451006,59.61234044570298,0.0,0.0,0.0,385.7947887323913
34,15.476190476190476,15.19047619047619,11.952380952380953,9.047619047619047,7.333333333333333,21.80952380952381,8.952380952380953,13.285714285714286,181.19451878743104,157.3455261625599,167.61598442000417,225.5854803374087,0.0,0.0,0.0,629.6086975997584
35,12.0,14.3125,6.875,11.875,14.75,10.6875,12.25,16.1875,388.80863804305307,350.95271081490836,195.8446857769217,393.3982863792854,0.0,0.0,0.0,907.2551116121765
36,31.0,7.0,21.0,11.25,5.75,11.0,8.75,16.75,188.50653702058185,233.90197093266883,221.91586373860795,123.9119731580344,0.0,0.0,0.0,638.4797378191598
37,10.631578947368421,15.421052631578947,9.368421052631579,12.263157894736842,17.31578947368421,14.0,18.0,11.157894736842104,129.78797709867968,47.64537603221963,77.17533582303771,36.329178075231454,0.0,0.0,0.0,349.08259756459836
38,9.666666666666666,9.666666666666666,4.0,22.0,40.0,8.333333333333334,8.666666666666666,21.666666666666668,220.69456360700363,355.1527150077934,208.07158104578707,59.465650463266286,0.0,0.0,0.0,720.3574189876199
39,9.470588235294118,20.0,13.823529411764707,13.176470588235293,6.0,16.41176470588235,8.941176470588236,5.0588235294117645,442.0341536344063,350.8435488396367,377.53972942242405,338.01515849698205,0.0,0.0,0.0,930.9020194890948
40,13.375,13.625,16.75,11.5,11.875,6.125,8.125,15.0,67.72182857006824,338.0967351192247,149.48304000637853,86.54409962852635,0.0,0.0,0.0,709.9475671915212
41,25.0,18.9,13.6,7.7,13.0,9.2,6.7,4.8,21.954314753945205,113.435117511557,67.3919726486406,61.091537682154936,0.0,0.0,0.0,365.4253263847341
42,20.083333333333332,21.75,13.0,9.416666666666666,14.75,8.333333333333334,7.833333333333333,11.916666666666666,238.37416726291914,210.55166561904795,149.94268946046756,187.59550423666178,0.0,0.0,0.0,611.7011317921412
43,13.208333333333334,10.041666666666666,8.666666666666666,7.083333333333333,10.25,17.333333333333332,11.208333333333334,15.041666666666666,338.7804411460697,474.08168062919407,490.96710220812884,513.9845551857737,0.0,0.0,0.0,970.9565393603051
44,13.5,14.9,2.7,18.3,8.9,18.9,16.2,15.6,308.39919763480435,288.4674953015366,73.44706450145632,211.4843177448287,0.0,0.0,0.0,507.48570577028005
45,9.458333333333334,15.5,8.833333333333334,6.708333333333333,13.916666666666666,15.333333333333334,17.583333333333332,11.083333333333334,65.03772198694432,103.79634388522443,68.65777212911658,39.502614466250215,0.0,0.0,0.0,283.2644046563807
46,27.5,22.166666666666668,14.5,1.1666666666666667,11.333333333333334,21.833333333333332,11.333333333333334,15.666666666666666,244.1973029312763,173.68429397493594,185.06049662731584,176.16997007376736,0.0,0.0,0.0,348.60218639793976
47,12.458333333333334,15.708333333333334,14.916666666666666,15.791666666666666,9.75,13.166666666666666,8.583333333333334,9.0,363.0650223958721,311.1486144380422,298.2841515850175,372.63371413662566,0.0,0.0,0.0,418.1814629018184
48,8.166666666666666,14.61111111111111,8.0,14.38888888888889,11.333333333333334,18.27777777777778,16.22222222222222,6.611111111111111,150.35235652486335,207.9189192337209,159.5018928075765,178.45276352696808,0.0,0.0,0.0,601.2696755739621
49,11.764705882352942,10.0,8.529411764705882,12.176470588235293,15.058823529411764,10.294117647058824,6.705882352941177,16.88235294117647,145.49417079069363,83.73698565197547,90.88336719998573,107.4943038901108,0.0,0.0,0.0,652.0989017540518
50,11.533333333333333,14.533333333333333,14.2,5.466666666666667,14.8,11.2,7.933333333333334,9.266666666666667,203.34667870348272,110.640580938792,220.3500892641965,212.13867902902751,0.0,0.0,0.0,898.461685007536
51,11.625,10.125,12.4375,11.4375,9.9375,9.9375,15.3125,18.1875,359.5944838814576,231.38704927869375,461.25025641405233,445.9251620517448,0.0,0.0,0.0,925.0381880949427
52,5.882352941176471,16.764705882352942,4.705882352941177,16.941176470588236,13.705882352941176,13.0,18.294117647058822,3.9411764705882355,111.29586123802834,150.67567455350977,252.10353266391095,227.4326468132999,0.0,0.0,0.0,1067.2397025542011
53,4.6,11.9,5.8,18.7,14.9,6.5,16.1,13.8,46.82845534735711,54.992549703519714,120.73254297890435,104.17434546484381,0.0,0.0,0.0,1066.954605753094
54,8.461538461538462,11.692307692307692,9.461538461538462,13.23076923076923,17.076923076923077,16.923076923076923,5.846153846153846,11.538461538461538,154.0473340568117,287.524152721086,54.20066665593704,94.4613852559618,0.0,0.0,0.0,1237.6428090211596
55,13.047619047619047,8.571428571428571,12.19047619047619,16.80952380952381,11.0,16.095238095238095,13.380952380952381,15.571428571428571,450.337632380968,448.466082741457,301.2912390357836,401.7485002275141,0.0,0.0,0.0,1225.5686422388685
56,19.0,0.0,17.0,27.0,46.0,0.0,0.0,41.0,28.97877979570396,0.0,0.0,102.95568063837754,0.0,0.0,0.0,1501.6432691933908
57,25.75,7.25,7.0,24.125,11.375,14.375,16.875,15.375,8.951691348739518,67.09022215384687,0.0,64.62186019517713,0.0,0.0,0.0,1130.4996852909226
58,9.434782608695652,15.565217391304348,16.695652173913043,9.173913043478262,14.521739130434783,5.826086956521739,9.695652173913043,10.826086956521738,244.65799149973765,147.76266119044433,187.7257076568636,246.42570646832064,0.0,0.0,0.0,1154.8643892175523
59,15.333333333333334,24.0,20.166666666666668,10.666666666666666,13.5,6.666666666666667,27.333333333333332,18.333333333333332,180.90183396246508,372.72803215528484,629.4051160059058,493.18968900500613,0.0,0.0,0.0,919.9926010292364
60,15.083333333333334,15.305555555555555,10.472222222222221,13.666666666666666,12.055555555555555,10.11111111111111,17.666666666666668,11.972222222222221,159.6482118648563,214.49509983757062,183.6699393362963,188.10685437316252,0.0,0.0,0.0,888.9910262443267
61,20.0,12.428571428571429,11.285714285714286,9.571428571428571,9.285714285714286,11.0,9.714285714285714,25.285714285714285,127.56853066919082,67.31212989179683,90.88700032712225,211.05363359712334,0.0,0.0,0.0,611.7827635640922
62,15.96,12.48,21.04,12.0,7.4,13.76,15.92,10.24,151.45035482197844,225.0466448314762,276.97528207680074,269.7508590450726,0.0,0.0,0.0,667.8756080135638
63,10.0,13.333333333333334,17.416666666666668,11.416666666666666,6.666666666666667,11.833333333333334,26.0,10.916666666666666,121.22793732018592,493.2546050883456,471.5605902882074,512.2407674202392,0.0,0.0,0.0,548.6911613619353
64,11.347826086956522,14.73913043478261,11.91304347826087,14.652173913043478,19.47826086956522,15.0,15.347826086956522,15.0,243.84083238200816,197.95615918732491,142.49876079914065,212.95046774528228,0.0,0.0,0.0,460.79209602345867
65,16.70967741935484,15.580645161290322,13.548387096774194,15.161290322580646,13.161290322580646,19.451612903225808,11.35483870967742,18.677419354838708,92.56609496999236,102.41887193549704,110.64841374606428,41.53639544036611,0.0,0.0,0.0,379.2423004284755
66,9.142857142857142,7.714285714285714,15.5,6.5,17.142857142857142,14.071428571428571,11.857142857142858,8.428571428571429,186.27562267548777,142.2349625502694,193.4052498240661,252.83308714369045,0.0,0.0,0.0,323.375757354327
67,10.476190476190476,19.19047619047619,8.904761904761905,8.714285714285714,10.904761904761905,12.142857142857142,12.714285714285714,15.571428571428571,270.1498324541771,410.82551473383035,356.4362115699181,210.5497935827004,0.0,0.0,0.0,211.254991785577
68,27.0,0.0,38.0,0.0,34.0,0.0,33.0,1.0,0.0,517.6361220930905,718.9724256141639,0.0,0.0,0.0,0.0,0.0
69,15.307692307692308,15.576923076923077,14.846153846153847,13.307692307692308,10.884615384615385,13.423076923076923,18.423076923076923,14.807692307692308,69.08977508153134,49.088911541018135,91.88875641095554,64.4422719924826,0.0,0.0,0.0,333.05361366868317
70,10.722222222222221,9.777777777777779,10.5,2.2222222222222223,15.11111111111111,11.055555555555555,12.833333333333334,17.666666666666668,190.38214644261635,198.5877885455419,204.31281296134713,356.4871957256571,0.0,0.0,0.0,457.45658730138894
71,13.076923076923077,12.846153846153847,12.346153846153847,10.076923076923077,12.5,15.346153846153847,11.576923076923077,9.653846153846153,412.67641500369893,351.72728647863863,343.6749550482937,261.1986625979989,0.0,0.0,0.0,594.1850336046277
72,18.333333333333332,8.333333333333334,15.11111111111111,10.88888888888889,18.88888888888889,5.555555555555555,4.888888888888889,9.555555555555555,104.01977485524071,232.0718426329029,59.67565941653579,276.8487496622505,0.0,0.0,0.0,587.3395569494255
73,10.428571428571429,10.857142857142858,16.857142857142858,7.571428571428571,11.285714285714286,16.285714285714285,13.142857142857142,16.142857142857142,13.041386874042578,59.239453400485324,83.75328408814974,68.18054876177582,0.0,0.0,0.0,845.3303338345805
74,7.733333333333333,8.133333333333333,10.266666666666667,7.466666666666667,11.2,12.8,18.6,14.4,352.900811083874,325.2520332010988,238.7751844659575,129.94007311928743,0.0,0.0,0.0,1068.9614432013634
75,5.846153846153846,11.307692307692308,6.384615384615385,6.230769230769231,2.5384615384615383,15.538461538461538,9.153846153846153,16.23076923076923,351.2363119037375,262.96836451889,349.88451207941876,538.5804526439304,0.0,0.0,0.0,1067.659211049288
76,13.25,10.25,12.35,15.6,16.7,7.8,9.05,16.35,143.24364892456344,210.7214507934562,261.6479823565171,214.71473811469968,0.0,0.0,0.0,1209.6816740205468
77,17.966666666666665,15.133333333333333,10.266666666666667,10.166666666666666,14.566666666666666,8.166666666666666,15.133333333333333,13.3,104.93585850796201,48.13715472488972,107.45513881035188,103.86762501046627,0.0,0.0,0.0,1278.3651535516246
78,20.0,13.555555555555555,11.555555555555555,17.22222222222222,19.11111111111111,0.0,12.555555555555555,13.0,119.04025698095668,153.05874721171443,370.1057956928115,286.3042432852785,0.0,0.0,0.0,1279.723005801727
79,15.714285714285714,9.761904761904763,7.095238095238095,5.809523809523809,15.285714285714286,18.952380952380953,5.904761904761905,13.904761904761905,460.2903672986249,404.93220401269156,350.09641537894976,449.778958688758,0.0,0.0,0.0,1501.2438921829173
80,8.071428571428571,7.214285714285714,9.5,14.142857142857142,11.142857142857142,3.857142857142857,15.357142857142858,8.357142857142858,245.4861618514331,180.53684363451183,147.051790959755,259.40983836101844,0.0,0.0,0.0,1347.8771146275765
81,11.676470588235293,15.882352941176471,10.205882352941176,14.470588235294118,8.0,16.029411764705884,13.411764705882353,16.205882352941178,134.16474590145293,60.50776896790916,120.87475232174457,62.80109182192652,0.0,0.0,0.0,1308.2400941576175
82,17.363636363636363,0.09090909090909091,11.0,13.090909090909092,7.090909090909091,13.818181818181818,14.363636363636363,2.272727272727273,128.80872920140047,214.97087418126574,109.59723470179183,115.54684576781189,0.0,0.0,0.0,1204.8744416183706
83,15.0,8.333333333333334,7.466666666666667,9.133333333333333,9.866666666666667,8.8,9.4,3.066666666666667,292.2394450301523,313.0048036494879,393.26297693133995,332.9434440757106,0.0,0.0,0.0,1155.7977602308733
84,8.0,6.611111111111111,12.944444444444445,12.444444444444445,16.38888888888889,9.61111111111111,10.833333333333334,15.61111111111111,219.0083657049689,192.81355381569745,153.2331389886605,186.0835987571204,0.0,0.0,0.0,1053.0625818783537
85,12.636363636363637,6.090909090909091,4.181818181818182,5.7272727272727275,10.909090909090908,14.909090909090908,20.0,14.363636363636363,98.46763565491136,144.74279861186287,212.1686182428495,49.47932947642324,0.0,0.0,0.0,896.6751140049433
86,9.5,7.833333333333333,10.833333333333334,14.75,18.833333333333332,21.25,12.583333333333334,7.75,152.29831374903577,170.66513453225238,64.96288523322374,283.02283568887725,0.0,0.0,0.0,647.0736527512676
87,12.91891891891892,10.216216216216216,12.405405405405405,14.972972972972974,11.027027027027026,11.567567567567568,11.35135135135135,17.27027027027027,306.22361685089516,347.9736800102664,430.7998470064881,302.33038872804025,0.0,0.0,0.0,688.4947215216407
88,7.52,5.28,13.16,7.76,14.72,13.64,11.76,10.04,190.4964571019752,220.19712382544523,197.30496242138025,144.0386736768279,0.0,0.0,0.0,589.6391478397395
89,16.1,8.833333333333334,14.933333333333334,16.0,12.1,10.766666666666667,13.166666666666666,12.1,84.3718222444805,85.58346118906539,90.6272695910966,73.14568007809025,0.0,0.0,0.0,527.9008000158851
90,11.090909090909092,14.590909090909092,14.045454545454545,8.0,17.363636363636363,12.136363636363637,15.454545454545455,12.590909090909092,235.76918613719155,147.93082290316667,110.66422476059341,266.9571749359357,0.0,0.0,0.0,409.0605984236634
91,19.357142857142858,13.785714285714286,9.071428571428571,8.214285714285714,13.214285714285714,14.857142857142858,13.357142857142858,14.071428571428571,268.0216016666053,300.6395633923168,244.73113931709187,428.7910793713756,0.0,0.0,0.0,500.0575032524803
92,14.0,10.717948717948717,9.461538461538462,10.282051282051283,16.23076923076923,12.0,8.615384615384615,10.025641025641026,272.40778582571465,219.09338514409546,169.15871545703138,170.88064512152533,0.0,0.0,0.0,497.70486182556067
93,11.791666666666666,11.166666666666666,11.625,17.208333333333332,19.416666666666668,14.833333333333334,10.125,12.291666666666666,93.0742847562811,106.04688015726767,52.807327061978945,76.83239905969752,0.0,0.0,0.0,461.5037272629895
94,5.7272727272727275,17.272727272727273,7.181818181818182,7.818181818181818,10.090909090909092,9.454545454545455,10.181818181818182,13.454545454545455,153.63681974016174,232.0190725152126,132.62744870313628,331.72422843237183,0.0,0.0,0.0,519.4079497670729
95,14.666666666666666,15.444444444444445,18.11111111111111,10.11111111111111,11.777777777777779,3.4444444444444446,11.88888888888889,12.666666666666666,278.40240364770426,453.4836266757981,318.9362723506777,539.6561358633128,0.0,0.0,0.0,685.9336223801579
96,5.5,14.8,14.5,7.1,8.8,12.8,19.1,5.5,225.0056058807073,295.6693000178231,143.17244903386714,208.7357414926155,0.0,0.0,0.0,781.5007666498323
97,6.125,23.0,4.0,7.0,12.5,22.0,11.375,15.75,63.599167853131135,19.443335976068298,2.807169500355855,8.318826707720532,0.0,0.0,0.0,1029.8737921379554
98,22.285714285714285,16.428571428571427,9.285714285714286,5.428571428571429,12.571428571428571,3.142857142857143,19.571428571428573,7.428571428571429,157.03176491090628,189.1068111460839,117.74767924071111,311.41171468111725,0.0,0.0,0.0,1012.7295699028008
99,11.636363636363637,11.272727272727273,11.090909090909092,11.454545454545455,6.636363636363637,12.181818181818182,11.909090909090908,11.181818181818182,445.4089480649011,421.6902260943492,341.817024680831,314.84017934880416,0.0,0.0,0.0,1420.7069565711827
100,15.75,10.392857142857142,9.964285714285714,11.535714285714286,10.357142857142858,14.857142857142858,18.678571428571427,14.214285714285714,157.87507051895636,192.2937657998669,150.38493123389858,170.27960061479612,0.0,0.0,0.0,1312.649653031349
101,11.571428571428571,2.7142857142857144,13.285714285714286,12.571428571428571,8.142857142857142,7.0,17.142857142857142,4.142857142857143,129.17252747755728,85.99278556517365,117.95192249675048,33.77739022698937,0.0,0.0,0.0,1455.3249088078353
102,16.263157894736842,14.421052631578947,10.157894736842104,15.210526315789474,10.263157894736842,5.052631578947368,14.368421052631579,15.210526315789474,158.07017042146958,239.9986270101186,213.04265474557175,139.18796374536615,0.0,0.0,0.0,1508.5191647195709
103,15.666666666666666,32.333333333333336,0.0,15.0,23.0,0.0,4.666666666666667,13.0,549.922234624687,18.29215741602244,575.80420860429,562.6787556593728,0.0,0.0,0.0,1773.0101073013248
104,11.529411764705882,16.294117647058822,11.735294117647058,14.411764705882353,13.264705882352942,9.0,14.352941176470589,18.058823529411764,166.71897899353567,186.92306786286676,141.13285994753878,151.3010366447029,0.0,0.0,0.0,1558.9934480603804
105,11.5,8.75,19.916666666666668,12.583333333333334,11.916666666666666,9.666666666666666,11.916666666666666,4.25,128.61238973014545,103.26460218865746,35.11933067960431,78.80654489114602,0.0,0.0,0.0,1430.1344576825506
106,26.0,6.166666666666667,7.333333333333333,20.333333333333332,16.166666666666668,18.0,24.333333333333332,9.666666666666666,100.00642903576899,95.45864783227312,369.0406153251888,368.3238071960457,0.0,0.0,0.0,1363.45965559116
107,14.2,18.35,15.05,7.6,20.4,12.15,12.25,10.25,299.796596592916,400.89481048612157,367.3376974696487,488.04634310512375,0.0,0.0,0.0,1287.3093285756397
108,14.612903225806452,12.129032258064516,9.419354838709678,7.225806451612903,6.193548387096774,6.645161290322581,12.064516129032258,13.451612903225806,226.93591082361027,182.42522170448512,198.97587894881647,175.76040354474213,0.0,0.0,0.0,1144.959323818054
109,36.0,0.0,5.0,6.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.6053117865624
110,14.285714285714286,25.857142857142858,11.142857142857142,23.142857142857142,11.285714285714286,12.428571428571429,4.285714285714286,11.285714285714286,108.80678707764389,317.5031669248777,251.80054579128995,108.16460316926178,0.0,0.0,0.0,971.5657680728552
111,10.80952380952381,24.761904761904763,6.809523809523809,14.380952380952381,4.857142857142857,19.571428571428573,9.761904761904763,15.095238095238095,387.5723862793022,229.04379769013016,348.5145108951143,334.67901004274387,0.0,0.0,0.0,742.7846506605664
112,11.176470588235293,19.235294117647058,14.470588235294118,15.294117647058824,9.882352941176471,10.352941176470589,13.764705882352942,10.235294117647058,204.29946917524262,223.19757283987593,127.99702165872716,299.10435381191365,0.0,0.0,0.0,712.5590869020358
113,17.941176470588236,12.0,15.882352941176471,8.823529411764707,11.117647058823529,12.529411764705882,13.0,11.882352941176471,39.29387139130274,71.59273577510281,45.383790463210886,42.89433035055555,0.0,0.0,0.0,614.8105773106607
114,6.428571428571429,9.642857142857142,11.928571428571429,9.714285714285714,12.428571428571429,16.214285714285715,14.857142857142858,15.428571428571429,223.40819411413676,99.66945457345858,249.7424350833588,113.51955772982005,0.0,0.0,0.0,689.1444623873501
115,8.933333333333334,7.933333333333334,17.666666666666668,12.733333333333333,10.066666666666666,20.866666666666667,11.733333333333333,12.866666666666667,528.9152565197805,279.71900168667156,373.5792712578717,311.9100985913408,0.0,0.0,0.0,495.5389752500452
116,14.833333333333334,9.208333333333334,15.583333333333334,13.75,9.25,9.958333333333334,10.208333333333334,15.5,216.0546974253548,167.3689900397509,274.6275594890903,243.12764186459333,0.0,0.0,0.0,631.9539160209323
117,13.642857142857142,12.785714285714286,15.928571428571429,10.785714285714286,9.5,10.428571428571429,12.785714285714286,13.857142857142858,176.0151861581135,137.19827696995551,171.84533782252421,25.30471920900472,0.0,0.0,0.0,631.3091059140663
118,7.642857142857143,12.285714285714286,14.071428571428571,13.214285714285714,7.071428571428571,11.357142857142858,21.5,6.142857142857143,195.61595807534198,200.66004207846487,144.6064414940835,217.40621868990243,0.0,0.0,0.0,662.3473368640132
119,15.470588235294118,11.470588235294118,15.529411764705882,11.941176470588236,6.411764705882353,19.294117647058822,6.529411764705882,18.58823529411765,235.31897475425617,392.5378517863588,317.26100208137285,327.742022159038,0.0,0.0,0.0,929.79405355141
120,12.84,15.84,12.64,13.6,10.72,10.64,17.48,12.4,146.17977508262763,241.4976945700551,260.36343951929103,213.51847312820098,0.0,0.0,0.0,922.1687319246864
121,9.1,11.2,7.5,14.3,13.0,10.0,12.8,18.7,44.98254033527884,84.85719535611183,78.41219774439509,109.46339088494395,0.0,0.0,0.0,1122.2492971009206
122,21.266666666666666,10.4,10.066666666666666,8.933333333333334,13.933333333333334,10.2,9.066666666666666,16.133333333333333,206.33917034743826,201.4456388119889,152.54774716040325,113.31002577574193,0.0,0.0,0.0,1360.7696790377931
123,38.5,13.5,23.0,0.0,9.0,13.5,21.5,0.0,333.6446494428668,495.2315772075586,387.8920992575649,612.5750599606631,0.0,0.0,0.0,1283.436497521801
124,11.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,14.445256205034074,22.023916653675425,0.0,81.13476073463853,0.0,0.0,0.0,1501.9040926510788
125,11.272727272727273,14.363636363636363,7.7272727272727275,8.636363636363637,15.545454545454545,28.636363636363637,15.545454545454545,12.909090909090908,13.426182219949162,76.52027022532401,52.39600138264987,114.81788008309,0.0,0.0,0.0,1559.2863121343094
126,10.52,12.4,15.32,15.72,14.72,10.16,11.8,5.24,225.46093431982135,154.40425500909387,171.5432861985087,292.3718596921488,0.0,0.0,0.0,1631.7842322717645
127,12.28125,14.21875,13.125,11.875,10.3125,15.875,11.875,10.46875,370.9370107333821,289.0117763894385,344.14323929400666,284.5774165670361,0.0,0.0,0.0,1659.3295064352756
128,11.352941176470589,22.529411764705884,17.294117647058822,8.0,18.941176470588236,7.0588235294117645,6.411764705882353,9.470588235294118,214.6711648097525,205.15331351181723,441.0489594901848,100.38473834034023,0.0,0.0,0.0,1537.6571957185715
129,12.833333333333334,12.833333333333334,5.5,8.333333333333334,6.0,12.5,21.5,19.333333333333332,42.27066457404437,10.24555212460899,74.54952625523023,48.839920348962885,0.0,0.0,0.0,1586.4576702376987
130,14.263157894736842,23.789473684210527,12.368421052631579,10.68421052631579,13.052631578947368,11.421052631578947,15.421052631578947,13.473684210526315,315.5914961697826,108.29792213861107,273.20002120822465,230.05742059125916,0.0,0.0,0.0,1501.5793544509118
